Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
298,Anthony Peeler,SG,28,TOT,38,32,1193,190,420,.452,53,125,.424,137,295,.464,.515,36,47,.766,37,86,123,137,61,6,51,97,469,peelean01
298,Anthony Peeler,SG,28,VAN,8,8,202,35,72,.486,5,19,.263,30,53,.566,.521,4,6,.667,6,14,20,23,9,0,6,16,79,peelean01
298,Anthony Peeler,SG,28,MIN,30,24,991,155,348,.445,48,106,.453,107,242,.442,.514,32,41,.780,31,72,103,114,52,6,45,81,390,peelean01
299,Will Perdue,C,32,SAS,79,30,1491,162,295,.549,0,1,.000,162,294,.551,.549,70,133,.526,177,358,535,57,22,50,81,137,394,perduwi01
300,Sam Perkins,PF,36,SEA,81,0,1675,196,471,.416,87,222,.392,109,249,.438,.508,101,128,.789,53,202,255,113,62,29,62,158,580,perkisa01
301,Elliot Perry,PG,28,MIL,81,33,1752,241,561,.430,17,50,.340,224,511,.438,.445,92,109,.844,21,87,108,230,90,2,128,129,591,perryel01
302,Chuck Person,PF,33,SAS,61,11,1455,143,398,.359,95,276,.344,48,122,.393,.479,28,37,.757,17,187,204,86,29,10,67,121,409,persoch01
303,Wesley Person,SG,26,CLE,82,82,3198,440,957,.460,192,447,.430,248,510,.486,.560,132,170,.776,65,298,363,188,129,49,110,108,1204,persowe01
304,Bobby Phills,SG,28,CHH,62,61,1887,246,552,.446,44,114,.386,202,438,.461,.486,106,140,.757,59,157,216,187,81,18,108,181,642,phillbo01
305,Eric Piatkowski,SG,27,LAC,67,35,1740,257,568,.452,106,259,.409,151,309,.489,.546,140,170,.824,70,166,236,85,51,12,80,137,760,piatker01
306,Ricky Pierce,SG,38,MIL,39,0,442,52,143,.364,4,13,.308,48,130,.369,.378,43,52,.827,19,26,45,34,9,0,21,35,151,piercri01
307,Scottie Pippen*,SF,32,CHI,44,44,1652,315,704,.447,61,192,.318,254,512,.496,.491,150,193,.777,53,174,227,254,79,43,109,116,841,pippesc01
308,Scot Pollard,C,22,DET,33,0,317,35,70,.500,0,0,,35,70,.500,.500,19,23,.826,34,40,74,9,8,10,12,48,89,pollasc01
309,Olden Polynice,C,33,SAC,70,25,1458,249,542,.459,0,1,.000,249,541,.460,.459,52,115,.452,173,266,439,107,37,45,98,158,550,polynol01
310,Mark Pope,SF,25,IND,28,0,193,14,41,.341,1,3,.333,13,38,.342,.354,10,17,.588,9,17,26,7,3,6,10,36,39,popema01
311,Terry Porter,PG,34,MIN,82,8,1786,259,577,.449,92,233,.395,167,344,.485,.529,167,195,.856,37,131,168,271,63,16,104,103,777,portete01
312,Vitaly Potapenko,C,22,CLE,80,0,1412,234,488,.480,0,1,.000,234,487,.480,.480,102,144,.708,110,203,313,57,27,28,132,198,570,potapvi01
313,Brent Price,PG,29,HOU,72,2,1332,128,310,.413,73,187,.390,55,123,.447,.531,77,98,.786,37,70,107,192,52,4,111,163,406,pricebr01
314,Mark Price,PG,33,ORL,63,33,1430,229,531,.431,52,155,.335,177,376,.471,.480,87,103,.845,24,105,129,297,53,5,162,92,597,pricema01
315,Theo Ratliff,C,24,TOT,82,67,2447,306,597,.513,0,0,,306,597,.513,.513,197,281,.701,221,326,547,57,50,258,116,292,809,ratlith01
315,Theo Ratliff,C,24,DET,24,12,586,57,111,.514,0,0,,57,111,.514,.514,43,63,.683,46,75,121,15,12,55,34,83,157,ratlith01
315,Theo Ratliff,C,24,PHI,58,55,1861,249,486,.512,0,0,,249,486,.512,.512,154,218,.706,175,251,426,42,38,203,82,209,652,ratlith01
316,Eldridge Recasner,SG,30,ATL,59,14,1454,206,452,.456,62,148,.419,144,304,.474,.524,74,79,.937,32,110,142,117,41,1,91,94,548,recasel01
317,Bryant Reeves,C,24,VAN,74,74,2527,492,941,.523,0,4,.000,492,937,.525,.523,223,316,.706,196,389,585,155,39,80,156,278,1207,reevebr01
318,Khalid Reeves,PG,25,DAL,82,54,1950,248,593,.418,56,152,.368,192,441,.435,.465,165,213,.775,54,131,185,230,80,10,130,195,717,reevekh01
319,Don Reid,PF,24,DET,68,44,994,94,176,.534,0,0,,94,176,.534,.534,50,71,.704,77,98,175,26,25,55,28,183,238,reiddo01
320,J.R. Reid,PF,29,CHH,79,1,1109,146,318,.459,3,8,.375,143,310,.461,.464,89,122,.730,72,138,210,51,35,19,65,172,384,reidjr01
321,Shawn Respert,SG,25,TOT,57,4,911,130,293,.444,31,93,.333,99,200,.495,.497,48,61,.787,37,63,100,61,34,1,48,75,339,respesh01
321,Shawn Respert,SG,25,TOR,47,4,696,94,209,.450,25,67,.373,69,142,.486,.510,44,54,.815,30,43,73,44,29,1,33,58,257,respesh01
321,Shawn Respert,SG,25,DAL,10,0,215,36,84,.429,6,26,.231,30,58,.517,.464,4,7,.571,7,20,27,17,5,0,15,17,82,respesh01
322,Rodrick Rhodes,SF,24,HOU,58,13,1070,112,305,.367,2,8,.250,110,297,.370,.370,111,180,.617,28,42,70,110,62,10,97,125,337,rhodero01
323,Glen Rice,SF,30,CHH,82,82,3295,634,1386,.457,130,300,.433,504,1086,.464,.504,428,504,.849,89,264,353,182,77,22,182,200,1826,ricegl01
324,Pooh Richardson,PG,31,LAC,69,17,1252,124,333,.372,11,57,.193,113,276,.409,.389,30,43,.698,17,79,96,226,44,3,54,71,289,richapo01
325,Mitch Richmond*,SG,32,SAC,70,70,2569,543,1220,.445,130,334,.389,413,886,.466,.498,407,471,.864,50,179,229,279,88,15,181,154,1623,richmmi01
326,Isaiah Rider,SG,26,POR,74,66,2786,551,1302,.423,135,420,.321,416,882,.472,.475,221,267,.828,99,247,346,231,55,19,187,188,1458,rideris01
327,Eric Riley,C,27,DAL,39,14,544,56,135,.415,0,1,.000,56,134,.418,.415,27,36,.750,43,90,133,22,15,46,37,80,139,rileyer01
328,Stanley Roberts,C,27,MIN,74,44,1328,191,386,.495,0,0,,191,386,.495,.495,75,156,.481,109,254,363,27,24,72,70,226,457,roberst01
329,Chris Robinson,SG,23,TOT,35,0,414,65,174,.374,24,66,.364,41,108,.380,.443,8,16,.500,9,37,46,39,19,4,33,50,162,robinch01
329,Chris Robinson,SG,23,VAN,16,0,143,23,63,.365,7,24,.292,16,39,.410,.421,1,2,.500,0,13,13,10,7,1,15,21,54,robinch01
329,Chris Robinson,SG,23,SAC,19,0,271,42,111,.378,17,42,.405,25,69,.362,.455,7,14,.500,9,24,33,29,12,3,18,29,108,robinch01
330,Clifford Robinson,SF,31,PHO,80,64,2359,429,895,.479,27,84,.321,402,811,.496,.494,248,360,.689,152,258,410,170,92,90,140,249,1133,robincl02
331,David Robinson*,C,32,SAS,73,73,2457,544,1065,.511,1,4,.250,543,1061,.512,.511,485,660,.735,239,536,775,199,64,192,202,204,1574,robinda01
332,Glenn Robinson,SF,25,MIL,56,56,2294,534,1136,.470,25,65,.385,509,1071,.475,.481,215,266,.808,82,225,307,158,69,34,200,164,1308,robingl01
333,James Robinson,PG,27,LAC,70,13,1231,195,501,.389,74,225,.329,121,276,.438,.463,77,107,.720,37,74,111,135,37,10,97,101,541,robinja02
334,Larry Robinson,SF,30,VAN,6,0,41,6,19,.316,3,6,.500,3,13,.231,.395,2,2,1.000,2,10,12,1,4,0,2,0,17,robinla01
335,Dennis Rodman*,PF,36,CHI,80,66,2856,155,360,.431,4,23,.174,151,337,.448,.436,61,111,.550,421,780,1201,230,47,18,147,238,375,rodmade01
336,Carlos Rogers,PF,26,TOT,21,0,376,47,91,.516,0,2,.000,47,89,.528,.516,18,32,.563,35,32,67,18,10,8,14,35,112,rogerca01
336,Carlos Rogers,PF,26,TOR,18,0,351,45,87,.517,0,1,.000,45,86,.523,.517,18,32,.563,34,31,65,16,9,8,13,34,108,rogerca01
336,Carlos Rogers,PF,26,POR,3,0,25,2,4,.500,0,1,.000,2,3,.667,.500,0,0,,1,1,2,2,1,0,1,1,4,rogerca01
337,Rodney Rogers,SF,26,LAC,76,70,2499,426,935,.456,72,212,.340,354,723,.490,.494,225,328,.686,155,269,424,202,93,38,193,242,1149,rogerro01
338,Roy Rogers,PF,24,TOT,15,0,106,9,25,.360,0,0,,9,25,.360,.360,2,6,.333,8,9,17,2,3,8,5,18,20,rogerro02
338,Roy Rogers,PF,24,BOS,9,0,37,3,8,.375,0,0,,3,8,.375,.375,1,2,.500,0,5,5,1,2,4,1,6,7,rogerro02
338,Roy Rogers,PF,24,TOR,6,0,69,6,17,.353,0,0,,6,17,.353,.353,1,4,.250,8,4,12,1,1,4,4,12,13,rogerro02
339,Sean Rooks,C,28,LAL,41,1,425,46,101,.455,0,0,,46,101,.455,.455,47,79,.595,46,72,118,24,2,23,19,68,139,rooksse01
340,Jalen Rose,SF,25,IND,82,0,1706,290,607,.478,25,73,.342,265,534,.496,.498,166,228,.728,28,167,195,155,56,14,132,171,771,roseja01
341,Malik Rose,PF,23,SAS,53,0,429,59,136,.434,1,3,.333,58,133,.436,.438,39,61,.639,40,50,90,19,21,7,44,79,158,rosema01
342,Donald Royal,SF,31,TOT,31,5,323,25,69,.362,0,0,,25,69,.362,.362,29,33,.879,18,23,41,17,7,1,10,35,79,royaldo01
342,Donald Royal,SF,31,ORL,2,0,18,1,6,.167,0,0,,1,6,.167,.167,3,4,.750,2,2,4,1,1,0,3,5,5,royaldo01
342,Donald Royal,SF,31,CHH,29,5,305,24,63,.381,0,0,,24,63,.381,.381,26,29,.897,16,21,37,16,6,1,7,30,74,royaldo01
343,Clifford Rozier,C,25,MIN,6,0,30,3,6,.500,0,0,,3,6,.500,.500,0,1,.000,3,3,6,0,0,0,4,7,6,roziecl01
344,Bryon Russell,SF,27,UTA,82,7,2219,226,525,.430,73,214,.341,153,311,.492,.500,213,278,.766,78,248,326,101,90,31,81,229,738,russebr01
345,Arvydas Sabonis*,C,33,POR,73,73,2333,407,826,.493,30,115,.261,377,711,.530,.511,323,405,.798,149,580,729,218,65,80,190,267,1167,sabonar01
346,Kevin Salvadori,C,27,SAC,16,0,87,1,13,.077,0,0,,1,13,.077,.077,3,6,.500,5,15,20,3,0,11,5,12,5,salvake01
347,Danny Schayes,C,38,ORL,74,33,1272,155,371,.418,0,0,,155,371,.418,.418,96,119,.807,97,145,242,44,34,33,61,182,406,schayda01
348,Detlef Schrempf,SF,35,SEA,78,78,2742,437,898,.487,61,147,.415,376,751,.501,.521,297,352,.844,135,419,554,341,60,19,168,205,1232,schrede01
349,Dennis Scott,SF,29,TOT,81,45,2290,329,828,.397,125,342,.365,204,486,.420,.473,105,130,.808,47,200,247,153,53,39,104,152,888,scottde01
349,Dennis Scott,SF,29,DAL,52,42,1797,258,666,.387,94,273,.344,164,393,.417,.458,97,118,.822,39,158,197,129,43,32,92,121,707,scottde01
349,Dennis Scott,SF,29,PHO,29,3,493,71,162,.438,31,69,.449,40,93,.430,.534,8,12,.667,8,42,50,24,10,7,12,31,181,scottde01
350,Shawnelle Scott,C,25,CLE,41,0,188,16,36,.444,0,0,,16,36,.444,.444,12,18,.667,20,39,59,8,6,8,10,45,44,scottsh01
351,Shea Seals,SG,22,LAL,4,0,9,1,8,.125,0,3,.000,1,5,.200,.125,2,4,.500,3,1,4,0,1,0,0,1,4,sealssh01
352,Malik Sealy,SF,27,DET,77,10,1641,216,505,.428,9,41,.220,207,464,.446,.437,150,182,.824,48,171,219,100,65,20,79,156,591,sealyma01
353,Rony Seikaly,C,32,TOT,56,49,1636,250,579,.432,0,2,.000,250,577,.433,.432,246,332,.741,146,247,393,77,28,43,146,164,746,seikaro01
353,Rony Seikaly,C,32,ORL,47,47,1484,237,538,.441,0,2,.000,237,536,.442,.441,230,305,.754,130,227,357,69,25,39,134,137,704,seikaro01
353,Rony Seikaly,C,32,NJN,9,2,152,13,41,.317,0,0,,13,41,.317,.317,16,27,.593,16,20,36,8,3,4,12,27,42,seikaro01
354,God Shammgod,PG,21,WAS,20,0,146,19,58,.328,0,2,.000,19,56,.339,.328,23,30,.767,2,5,7,36,7,1,21,27,61,shammgo01
355,Brian Shaw,PG,31,TOT,59,34,1530,154,446,.345,28,95,.295,126,351,.359,.377,36,52,.692,37,178,215,261,49,17,99,148,372,shawbr01
355,Brian Shaw,PG,31,GSW,39,32,1028,103,307,.336,21,67,.313,82,240,.342,.370,24,33,.727,20,131,151,173,35,14,75,93,251,shawbr01
355,Brian Shaw,PG,31,PHI,20,2,502,51,139,.367,7,28,.250,44,111,.396,.392,12,19,.632,17,47,64,88,14,3,24,55,121,shawbr01
356,Dickey Simpkins,PF,25,TOT,40,0,433,48,89,.539,0,2,.000,48,87,.552,.539,36,70,.514,27,50,77,33,9,5,32,54,132,simpkdi01
356,Dickey Simpkins,PF,25,GSW,19,0,196,22,48,.458,0,1,.000,22,47,.468,.458,10,26,.385,19,27,46,16,5,2,19,19,54,simpkdi01
356,Dickey Simpkins,PF,25,CHI,21,0,237,26,41,.634,0,1,.000,26,40,.650,.634,26,44,.591,8,23,31,17,4,3,13,35,78,simpkdi01
357,Reggie Slater,PF,27,TOR,78,28,1662,211,459,.460,0,0,,211,459,.460,.460,203,322,.630,134,171,305,74,45,30,102,201,625,slatere01
358,Charles Smith,SG,22,TOT,34,0,292,49,125,.392,15,47,.319,34,78,.436,.452,6,11,.545,13,14,27,21,12,6,27,24,119,smithch04
358,Charles Smith,SG,22,MIA,11,0,32,4,18,.222,1,3,.333,3,15,.200,.250,1,2,.500,5,3,8,2,2,1,6,3,10,smithch04
358,Charles Smith,SG,22,LAC,23,0,260,45,107,.421,14,44,.318,31,63,.492,.486,5,9,.556,8,11,19,19,10,5,21,21,109,smithch04
359,Joe Smith,PF,22,TOT,79,55,2344,464,1070,.434,0,8,.000,464,1062,.437,.434,227,293,.775,199,272,471,94,62,51,158,263,1155,smithjo02
359,Joe Smith,PF,22,GSW,49,49,1645,343,800,.429,0,7,.000,343,793,.433,.429,160,208,.769,141,197,338,67,44,38,106,169,846,smithjo02
359,Joe Smith,PF,22,PHI,30,6,699,121,270,.448,0,1,.000,121,269,.450,.448,67,85,.788,58,75,133,27,18,13,52,94,309,smithjo02
360,Michael Smith,PF,25,TOT,48,33,1053,93,194,.479,0,1,.000,93,193,.482,.479,65,103,.631,120,186,306,88,41,15,51,95,251,smithmi02
360,Michael Smith,PF,25,SAC,18,4,347,26,61,.426,0,0,,26,61,.426,.426,17,30,.567,35,65,100,29,15,9,15,35,69,smithmi02
360,Michael Smith,PF,25,VAN,30,29,706,67,133,.504,0,1,.000,67,132,.508,.504,48,73,.658,85,121,206,59,26,6,36,60,182,smithmi02
361,Steve Smith,SG,28,ATL,73,73,2857,489,1101,.444,97,276,.351,392,825,.475,.488,389,455,.855,133,176,309,292,75,29,176,219,1464,smithst01
362,Tony Smith,PG,29,MIL,7,0,80,8,24,.333,0,4,.000,8,20,.400,.333,3,4,.750,4,3,7,10,5,2,9,7,19,smithto02
363,Rik Smits,C,31,IND,73,69,2085,514,1038,.495,0,3,.000,514,1035,.497,.495,188,240,.783,127,378,505,101,40,88,134,243,1216,smitsri01
364,Eric Snow,PG,24,TOT,64,0,918,79,184,.429,2,17,.118,77,167,.461,.435,49,71,.690,19,62,81,177,60,5,63,114,209,snower01
364,Eric Snow,PG,24,SEA,17,0,74,10,23,.435,0,1,.000,10,22,.455,.435,5,10,.500,0,4,4,13,0,1,12,15,25,snower01
364,Eric Snow,PG,24,PHI,47,0,844,69,161,.429,2,16,.125,67,145,.462,.435,44,61,.721,19,58,77,164,60,4,51,99,184,snower01
365,Felton Spencer,C,30,GSW,68,0,813,59,129,.457,0,0,,59,129,.457,.457,44,79,.557,93,133,226,17,23,37,49,175,162,spencfe01
366,Latrell Sprewell,SG,27,GSW,14,13,547,110,277,.397,9,48,.188,101,229,.441,.413,70,94,.745,7,44,51,68,19,5,44,26,299,sprewla01
367,Jerry Stackhouse,SG-SF,23,TOT,79,37,2545,424,975,.435,47,195,.241,377,780,.483,.459,354,450,.787,105,161,266,241,89,59,224,175,1249,stackje01
367,Jerry Stackhouse,SF,23,PHI,22,22,748,128,283,.452,16,46,.348,112,237,.473,.481,81,101,.802,28,48,76,67,31,21,74,56,353,stackje01
367,Jerry Stackhouse,SG,23,DET,57,15,1797,296,692,.428,31,149,.208,265,543,.488,.450,273,349,.782,77,113,190,174,58,38,150,119,896,stackje01
368,John Starks,SG,32,NYK,82,10,2188,372,947,.393,130,398,.327,242,549,.441,.461,185,235,.787,48,182,230,219,78,5,143,205,1059,starkjo01
369,Joe Stephens,SF,25,HOU,7,0,37,10,28,.357,3,10,.300,7,18,.389,.411,4,6,.667,3,3,6,1,2,0,2,2,27,stephjo01
370,Kebu Stewart,PF,24,PHI,15,0,110,12,26,.462,0,0,,12,26,.462,.462,16,25,.640,9,22,31,2,5,2,8,13,40,stewake01
371,Michael Stewart,C,22,SAC,81,37,1761,155,323,.480,0,0,,155,323,.480,.480,65,142,.458,197,339,536,61,29,195,85,251,375,stewami01
372,Bryant Stith,SG,27,DEN,31,15,718,75,225,.333,10,48,.208,65,177,.367,.356,75,86,.872,15,50,65,50,21,8,35,52,235,stithbr01
373,John Stockton*,PG,35,UTA,64,64,1858,270,511,.528,39,91,.429,231,420,.550,.567,191,231,.827,35,131,166,543,89,10,161,138,770,stockjo01
374,Ed Stokes,C,26,TOR,4,0,17,1,3,.333,0,0,,1,3,.333,.333,1,2,.500,1,3,4,1,1,2,2,4,3,stokeed01
375,Damon Stoudamire,PG,24,TOT,71,71,2839,448,1091,.411,91,304,.299,357,787,.454,.452,238,287,.829,87,211,298,580,113,7,223,150,1225,stoudda01
375,Damon Stoudamire,PG,24,TOR,49,49,2033,354,833,.425,65,205,.317,289,628,.460,.464,179,212,.844,63,154,217,399,80,5,159,112,952,stoudda01
375,Damon Stoudamire,PG,24,POR,22,22,806,94,258,.364,26,99,.263,68,159,.428,.415,59,75,.787,24,57,81,181,33,2,64,38,273,stoudda01
376,Erick Strickland,SG,24,DAL,67,19,1505,199,558,.357,48,163,.294,151,395,.382,.400,65,84,.774,35,126,161,167,56,8,106,140,511,stricer01
377,Mark Strickland,PF,27,MIA,51,8,847,145,269,.539,0,1,.000,145,268,.541,.539,59,82,.720,80,133,213,26,18,34,47,87,349,stricma01
378,Rod Strickland,PG,31,WAS,76,76,3020,490,1130,.434,12,48,.250,478,1082,.442,.439,357,492,.726,112,293,405,801,126,25,266,182,1349,stricro02
379,Derek Strong,PF,29,ORL,58,8,1638,259,617,.420,0,4,.000,259,613,.423,.420,218,279,.781,152,275,427,51,31,24,74,122,736,stronde01
380,Bob Sura,SG,24,CLE,46,4,942,87,231,.377,19,60,.317,68,171,.398,.418,74,131,.565,25,69,94,171,44,7,93,113,267,surabo01
381,Žan Tabak,C,27,TOT,57,34,984,142,304,.467,0,1,.000,142,303,.469,.467,23,61,.377,84,128,212,48,20,38,61,163,307,tabakza01
381,Žan Tabak,C,27,TOR,39,29,752,116,249,.466,0,1,.000,116,248,.468,.466,16,48,.333,59,95,154,36,15,27,44,117,248,tabakza01
381,Žan Tabak,C,27,BOS,18,5,232,26,55,.473,0,0,,26,55,.473,.473,7,13,.538,25,33,58,12,5,11,17,46,59,tabakza01
382,Johnny Taylor,SF,23,ORL,12,0,108,13,37,.351,1,2,.500,12,35,.343,.365,11,16,.688,4,9,13,1,3,2,8,22,38,taylojo01
383,Maurice Taylor,PF,21,LAC,71,3,1513,321,675,.476,0,1,.000,321,674,.476,.476,173,244,.709,118,178,296,53,34,40,107,222,815,tayloma01
384,Carl Thomas,SG,28,TOT,43,0,426,56,140,.400,20,59,.339,36,81,.444,.471,16,25,.640,10,37,47,19,21,7,18,39,148,thomaca01
384,Carl Thomas,SG,28,GSW,10,0,139,25,65,.385,5,21,.238,20,44,.455,.423,7,10,.700,4,6,10,9,5,1,6,12,62,thomaca01
384,Carl Thomas,SG,28,ORL,4,0,15,4,5,.800,0,0,,4,5,.800,.800,1,2,.500,0,0,0,1,0,1,0,0,9,thomaca01
384,Carl Thomas,SG,28,CLE,29,0,272,27,70,.386,15,38,.395,12,32,.375,.493,8,13,.615,6,31,37,9,16,5,12,27,77,thomaca01
385,John Thomas,PF,22,TOT,54,2,535,55,113,.487,0,0,,55,113,.487,.487,41,54,.759,48,58,106,17,22,12,46,97,151,thomajo02
385,John Thomas,PF,22,BOS,33,2,368,41,80,.513,0,0,,41,80,.513,.513,26,33,.788,32,38,70,13,19,9,33,65,108,thomajo02
385,John Thomas,PF,22,TOR,21,0,167,14,33,.424,0,0,,14,33,.424,.424,15,21,.714,16,20,36,4,3,3,13,32,43,thomajo02
386,Kurt Thomas,PF,25,DAL,5,0,73,17,45,.378,0,0,,17,45,.378,.378,3,3,1.000,8,16,24,3,1,0,10,19,37,thomaku01
387,Tim Thomas,SF,20,PHI,77,48,1779,306,684,.447,62,171,.363,244,513,.476,.493,171,231,.740,107,181,288,90,54,17,118,185,845,thomati01
388,Brooks Thompson,PG,27,TOT,30,0,167,23,56,.411,9,30,.300,14,26,.538,.491,4,8,.500,1,14,15,27,10,1,16,22,59,thompbr01
388,Brooks Thompson,PG,27,PHO,13,0,46,10,27,.370,5,16,.313,5,11,.455,.463,1,3,.333,1,4,5,3,4,0,5,6,26,thompbr01
388,Brooks Thompson,PG,27,NYK,17,0,121,13,29,.448,4,14,.286,9,15,.600,.517,3,5,.600,0,10,10,24,6,1,11,16,33,thompbr01
389,Otis Thorpe,PF,35,TOT,74,66,2197,294,624,.471,0,5,.000,294,619,.475,.471,164,240,.683,151,386,537,222,48,30,152,238,752,thorpot01
389,Otis Thorpe,PF,35,VAN,47,46,1574,205,430,.477,0,4,.000,205,426,.481,.477,118,170,.694,100,271,371,161,30,23,115,158,528,thorpot01
389,Otis Thorpe,PF,35,SAC,27,20,623,89,194,.459,0,1,.000,89,193,.461,.459,46,70,.657,51,115,166,61,18,7,37,80,224,thorpot01
390,Gary Trent,PF,23,TOT,54,20,1360,241,505,.477,4,12,.333,237,493,.481,.481,144,212,.679,123,215,338,72,35,27,94,161,630,trentga01
390,Gary Trent,PF,23,POR,41,13,1005,177,359,.493,4,9,.444,173,350,.494,.499,113,163,.693,80,154,234,58,27,19,72,115,471,trentga01
390,Gary Trent,PF,23,TOR,13,7,355,64,146,.438,0,3,.000,64,143,.448,.438,31,49,.633,43,61,104,14,8,8,22,46,159,trentga01
391,Nick Van Exel,PG,26,LAL,64,46,2053,311,743,.419,123,316,.389,188,427,.440,.501,136,172,.791,31,163,194,442,64,6,104,120,881,vanexni01
392,Keith Van Horn,PF,22,NJN,62,62,2325,446,1047,.426,69,224,.308,377,823,.458,.459,258,305,.846,142,266,408,106,64,25,164,216,1219,vanhoke01
393,David Vaughn,PF,24,TOT,40,2,489,66,148,.446,0,1,.000,66,147,.449,.446,30,47,.638,53,99,152,20,15,10,40,83,162,vaughda02
393,David Vaughn,PF,24,GSW,22,0,322,46,114,.404,0,1,.000,46,113,.407,.404,22,34,.647,34,68,102,18,10,6,31,48,114,vaughda02
393,David Vaughn,PF,24,CHI,3,0,6,1,1,1.000,0,0,,1,1,1.000,1.000,2,4,.500,0,1,1,0,0,0,0,1,4,vaughda02
393,David Vaughn,PF,24,NJN,15,2,161,19,33,.576,0,0,,19,33,.576,.576,6,9,.667,19,30,49,2,5,4,9,34,44,vaughda02
394,Jacque Vaughn,PG,22,UTA,45,0,419,44,122,.361,3,8,.375,41,114,.360,.373,48,68,.706,4,34,38,84,9,1,56,63,139,vaughja01
395,Loy Vaught,PF,29,LAC,10,6,265,36,84,.429,0,2,.000,36,82,.439,.429,3,8,.375,16,49,65,7,4,2,13,33,75,vaughlo01
396,Stojko Vranković,C,34,LAC,65,38,996,79,186,.425,0,0,,79,186,.425,.425,37,65,.569,71,192,263,36,11,66,46,130,195,vrankst01
397,Antoine Walker,PF,21,BOS,82,82,3268,722,1705,.423,91,292,.312,631,1413,.447,.450,305,473,.645,270,566,836,273,142,60,292,262,1840,walkean02
398,Samaki Walker,PF,21,DAL,41,19,1027,156,321,.486,0,1,.000,156,320,.488,.486,53,97,.546,96,206,302,24,30,40,61,127,365,walkesa01
399,Ben Wallace*,C,23,WAS,67,16,1124,85,164,.518,0,0,,85,164,.518,.518,35,98,.357,112,212,324,18,61,72,28,116,205,wallabe01
400,John Wallace,SF,23,TOR,82,36,2361,468,979,.478,1,2,.500,467,977,.478,.479,210,293,.717,117,256,373,110,62,101,172,239,1147,wallajo01
401,Rasheed Wallace,PF,23,POR,77,77,2896,466,875,.533,8,39,.205,458,836,.548,.537,184,278,.662,132,346,478,195,75,88,167,268,1124,wallara01
402,Rex Walters,SG,27,TOT,38,0,235,24,53,.453,6,22,.273,18,31,.581,.509,26,28,.929,5,19,24,35,8,1,27,28,80,waltere01
402,Rex Walters,SG,27,PHI,19,0,127,11,29,.379,3,14,.214,8,15,.533,.431,17,17,1.000,3,6,9,21,5,0,17,17,42,waltere01
402,Rex Walters,SG,27,MIA,19,0,108,13,24,.542,3,8,.375,10,16,.625,.604,9,11,.818,2,13,15,14,3,1,10,11,38,waltere01
403,Charlie Ward,PG,27,NYK,82,82,2317,235,516,.455,81,215,.377,154,301,.512,.534,91,113,.805,32,242,274,466,144,37,175,195,642,wardch01
404,Eric Washington,SG,23,DEN,66,36,1539,201,498,.404,44,137,.321,157,361,.435,.448,65,83,.783,47,80,127,78,53,25,72,143,511,washier01
405,Clarence Weatherspoon,PF,27,TOT,79,49,2325,268,608,.441,0,0,,268,608,.441,.441,200,277,.722,198,396,594,89,85,74,119,194,736,weathcl01
405,Clarence Weatherspoon,PF,27,PHI,48,18,1290,141,331,.426,0,0,,141,331,.426,.426,123,174,.707,109,227,336,40,43,52,69,108,405,weathcl01
405,Clarence Weatherspoon,PF,27,GSW,31,31,1035,127,277,.458,0,0,,127,277,.458,.458,77,103,.748,89,169,258,49,42,22,50,86,331,weathcl01
406,Spud Webb,PG,34,ORL,4,0,34,5,12,.417,0,1,.000,5,11,.455,.417,2,2,1.000,2,1,3,5,1,0,7,6,12,webbsp01
407,Chris Webber*,C,24,WAS,71,71,2809,647,1341,.482,65,205,.317,582,1136,.512,.507,196,333,.589,176,498,674,273,111,124,185,269,1555,webbech01
408,Bubba Wells,SG,23,DAL,39,2,395,48,116,.414,1,6,.167,47,110,.427,.418,31,43,.721,22,46,68,34,15,4,31,40,128,wellsbu01
409,Bill Wennington,C,34,CHI,48,8,467,75,172,.436,0,0,,75,172,.436,.436,17,21,.810,32,48,80,19,4,5,16,77,167,wennibi01
410,David Wesley,PG,27,CHH,81,81,2845,383,864,.443,59,170,.347,324,694,.467,.477,229,288,.795,49,164,213,529,140,30,226,229,1054,wesleda01
411,Doug West,SG,30,MIN,38,10,688,64,171,.374,0,2,.000,64,169,.379,.374,29,40,.725,23,59,82,45,11,5,21,97,157,westdo01
412,Mark West,C,37,IND,15,1,105,10,21,.476,0,0,,10,21,.476,.476,3,6,.500,6,9,15,2,2,4,8,15,23,westma01
413,DeJuan Wheat,PG,24,MIN,34,0,150,20,50,.400,8,17,.471,12,33,.364,.480,9,15,.600,3,8,11,25,6,1,9,12,57,wheatde01
414,Donald Whiteside,PG,28,ATL,3,0,16,1,2,.500,0,1,.000,1,1,1.000,.500,0,2,.000,0,1,1,1,0,0,1,0,2,whitedo01
415,Chris Whitney,PG,26,WAS,82,6,1073,126,355,.355,52,169,.308,74,186,.398,.428,118,129,.915,16,99,115,196,34,6,65,106,422,whitnch01
416,Gerald Wilkins,SG,34,ORL,72,16,1252,141,434,.325,29,109,.266,112,325,.345,.358,69,98,.704,16,74,90,78,34,6,79,78,380,wilkige01
