Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,Player-additional
186,Ervin Johnson,C,29,DEN,82,2599,14.3,.543,.004,.334,10.3,29.6,20.0,4.3,1.3,6.0,18.1,11.2,,1.4,3.8,5.2,.096,,-2.2,1.8,-0.4,1.1,johnser02
187,Kevin Johnson,PG,30,PHO,70,2658,22.9,.631,.227,.579,2.4,8.7,5.6,39.3,2.0,0.3,16.3,22.6,,10.2,1.5,11.7,.211,,5.3,-0.3,5.0,4.7,johnske02
188,Larry Johnson,SF,27,NYK,76,2613,13.8,.570,.143,.373,7.9,10.1,9.0,11.4,1.3,1.1,13.7,17.5,,4.0,3.7,7.7,.141,,0.5,0.8,1.3,2.2,johnsla02
189,Charles Jones,PF,39,HOU,12,93,6.3,.400,.000,.000,6.6,9.5,8.1,4.3,1.1,3.2,0.0,2.4,,0.1,0.1,0.2,.090,,-2.7,1.6,-1.1,0.0,jonesch01
190,Eddie Jones,SG,25,LAL,80,2998,17.3,.559,.360,.312,3.5,8.9,6.2,15.0,3.3,1.2,12.1,20.9,,5.3,4.3,9.6,.154,,1.5,1.9,3.3,4.0,jonesed02
191,Popeye Jones,PF,26,TOR,79,2421,12.0,.522,.024,.225,12.7,20.4,16.4,5.6,1.3,1.3,16.4,13.1,,2.0,2.2,4.2,.083,,-2.2,-1.0,-3.2,-0.7,jonespo01
192,Michael Jordan*,SG,33,CHI,82,3106,27.8,.567,.157,.304,4.2,13.2,8.8,21.2,2.4,1.1,7.2,33.2,,13.3,5.0,18.3,.283,,7.8,1.1,8.9,8.6,jordami01
193,Reggie Jordan,SG,29,TOT,19,130,15.7,.597,.000,.654,10.3,14.2,12.3,14.1,2.8,1.8,19.3,14.5,,0.2,0.2,0.4,.136,,0.4,3.4,3.8,0.2,jordare01
193,Reggie Jordan,SG,29,POR,9,99,12.8,.490,.000,.625,13.6,14.0,13.8,16.5,2.7,2.3,22.7,12.0,,0.1,0.2,0.2,.114,,-0.7,2.9,2.2,0.1,jordare01
193,Reggie Jordan,SG,29,MIN,10,31,25.2,.765,.000,.700,0.0,15.1,7.6,6.7,3.4,0.0,13.3,22.3,,0.1,0.0,0.1,.205,,3.9,4.9,8.8,0.1,jordare01
194,Adam Keefe,C,26,UTA,62,915,11.7,.572,.006,.644,10.9,18.2,14.7,5.0,1.7,1.2,18.0,12.7,,1.0,1.3,2.3,.118,,-1.3,0.3,-1.0,0.2,keefead01
195,Shawn Kemp,PF,27,SEA,81,2750,20.7,.583,.032,.590,12.1,23.3,17.7,10.0,2.4,2.5,17.7,26.3,,4.6,5.4,10.0,.174,,0.6,0.3,0.8,2.0,kempsh01
196,Tim Kempton,PF,33,SAS,10,59,-1.0,.340,.000,.400,5.9,10.5,8.1,4.8,0.9,1.4,54.3,10.2,,-0.2,0.0,-0.2,-0.167,,-8.7,-2.3,-11.0,-0.1,kemptti01
197,Steve Kerr,PG,31,CHI,82,1861,15.6,.667,.507,.143,1.8,6.0,3.9,13.5,1.9,0.1,8.0,12.9,,5.4,2.0,7.5,.192,,2.2,1.1,3.2,2.5,kerrst01
198,Jerome Kersey,SF,34,LAL,70,1766,12.3,.475,.145,.263,7.3,16.1,11.7,7.8,3.5,2.1,12.9,14.6,,0.4,3.4,3.8,.102,,-2.6,2.6,0.0,0.9,kerseje01
199,Jason Kidd*,PG,23,TOT,55,1964,16.9,.498,.312,.312,3.8,11.0,7.4,38.9,3.3,0.8,19.1,17.2,,2.3,2.0,4.4,.107,,1.2,0.7,1.8,1.9,kiddja01
199,Jason Kidd*,PG,23,DAL,22,791,15.1,.465,.320,.340,4.3,8.9,6.6,41.1,3.1,0.8,22.0,17.4,,0.3,0.7,1.1,.064,,0.6,-0.2,0.4,0.5,kiddja01
199,Jason Kidd*,PG,23,PHO,33,1173,18.0,.519,.307,.294,3.4,12.4,7.9,37.4,3.5,0.8,17.1,17.1,,2.0,1.3,3.3,.136,,1.5,1.3,2.8,1.4,kiddja01
200,Frankie King,SG,24,PHI,7,59,15.0,.521,.118,.294,7.2,18.9,12.9,13.2,3.4,0.0,13.5,15.9,,0.1,0.1,0.1,.113,,-1.7,0.3,-1.3,0.0,kingfr01
201,Jimmy King,SG,23,DEN,2,22,12.7,.387,.000,.667,10.5,0.0,5.2,14.1,7.1,0.0,11.4,17.8,,0.0,0.0,0.0,.030,,-2.1,4.3,2.2,0.0,kingji02
202,Stacey King,C,30,TOT,11,103,7.7,.478,.000,.318,12.1,18.8,15.2,1.6,1.0,0.7,19.3,13.6,,-0.1,0.1,0.0,-0.005,,-5.2,-2.1,-7.3,-0.1,kingst01
202,Stacey King,C,30,BOS,5,33,16.0,.721,.000,.429,3.2,30.2,15.7,4.9,0.0,2.3,10.7,12.1,,0.1,0.0,0.1,.139,,-0.4,-0.7,-1.1,0.0,kingst01
202,Stacey King,C,30,DAL,6,70,3.7,.358,.000,.267,16.3,13.5,14.9,0.0,1.5,0.0,23.0,14.3,,-0.2,0.0,-0.1,-0.072,,-7.5,-2.7,-10.2,-0.1,kingst01
203,Kerry Kittles,SG,22,NJN,82,3012,16.0,.523,.352,.191,3.6,8.1,5.7,14.0,2.7,0.9,9.0,20.1,,5.1,1.8,6.9,.110,,1.4,0.4,1.8,2.9,kittlke01
204,Joe Kleine,C,35,TOT,59,848,7.6,.450,.018,.224,7.9,19.2,13.4,6.0,1.0,1.6,18.0,11.8,,-0.3,0.7,0.4,.022,,-4.6,-0.3,-4.8,-0.6,kleinjo01
204,Joe Kleine,C,35,PHO,23,365,6.5,.444,.013,.225,6.8,18.7,12.8,4.7,1.3,1.2,18.5,13.3,,-0.3,0.3,0.0,.001,,-5.0,-0.2,-5.2,-0.3,kleinjo01
204,Joe Kleine,C,35,LAL,8,30,4.2,.338,.000,.250,7.7,26.4,17.1,0.0,0.0,0.0,0.0,13.3,,0.0,0.0,0.0,.042,,-8.1,-3.3,-11.4,-0.1,kleinjo01
204,Joe Kleine,C,35,NJN,28,453,8.7,.467,.024,.220,8.8,19.0,13.6,7.5,0.9,2.0,18.9,10.4,,0.1,0.3,0.4,.038,,-3.9,-0.1,-4.0,-0.2,kleinjo01
205,Travis Knight,C,22,LAL,71,1156,14.1,.536,.000,.364,13.0,18.5,15.7,5.3,1.4,3.8,13.3,14.3,,1.4,1.8,3.3,.137,,-2.2,0.4,-1.8,0.1,knightr01
206,Larry Krystkowiak,PF,32,LAL,3,11,27.2,.521,.000,1.000,20.9,30.8,25.9,40.9,9.6,0.0,25.8,15.8,,0.0,0.0,0.1,.315,,1.4,8.8,10.2,0.0,krystla01
207,Toni Kukoč*,SF,28,CHI,57,1610,20.2,.553,.250,.288,6.7,11.5,9.2,24.3,2.0,1.4,11.8,21.4,,4.5,2.3,6.9,.204,,3.9,1.1,5.0,2.9,kukocto01
208,Christian Laettner,PF,27,ATL,82,3140,19.1,.562,.078,.390,8.2,18.9,13.7,13.3,1.8,1.6,14.2,23.1,,6.1,5.4,11.6,.177,,1.4,1.0,2.5,3.5,laettch01
209,Andrew Lang,C,30,MIL,52,1194,10.8,.498,.000,.246,9.7,18.8,14.2,3.2,1.2,2.9,12.4,12.2,,0.7,1.2,1.9,.076,,-2.3,0.0,-2.2,-0.1,langan01
210,Antonio Lang,PF,24,CLE,64,843,8.0,.467,.037,.296,7.9,11.8,9.8,6.5,2.3,3.2,21.4,13.8,,-0.6,1.4,0.8,.048,,-5.0,1.6,-3.4,-0.3,langan02
211,Priest Lauderdale,C,23,ATL,35,180,13.6,.560,.011,.258,10.8,17.5,14.2,15.2,0.3,3.9,27.2,35.7,,-0.5,0.3,-0.2,-0.048,,-8.0,-0.9,-8.9,-0.3,laudepr01
212,Eric Leckner,C,30,TOT,20,126,4.9,.444,.000,.364,4.6,29.0,16.6,6.4,1.3,1.2,20.7,17.8,,-0.3,0.1,-0.1,-0.045,,-10.1,-1.2,-11.3,-0.3,leckner01
212,Eric Leckner,C,30,CHH,1,11,-10.1,.000,.000,.000,0.0,10.7,5.5,12.1,0.0,0.0,0.0,12.8,,-0.1,0.0,-0.1,-0.241,,-15.5,-6.0,-21.5,-0.1,leckner01
212,Eric Leckner,C,30,VAN,19,115,6.3,.482,.000,.400,5.0,30.7,17.7,5.9,1.4,1.3,22.1,18.3,,-0.2,0.1,-0.1,-0.026,,-9.6,-0.7,-10.3,-0.3,leckner01
213,Tim Legler,SG,30,WSB,15,182,4.4,.431,.604,.146,0.0,13.3,6.8,5.3,0.9,2.1,15.0,14.8,,-0.2,0.2,0.0,-0.010,,-5.0,-0.4,-5.5,-0.2,legleti01
214,Voshon Lenard,SG,23,MIA,73,2111,14.7,.614,.646,.154,2.2,9.9,6.1,13.5,1.3,0.7,13.0,18.7,,3.9,2.9,6.8,.155,,2.2,0.5,2.7,2.6,lenarvo01
215,Martin Lewis,SF,21,TOR,9,50,10.9,.470,.214,.143,9.1,4.8,7.0,13.1,1.1,3.2,6.3,14.2,,0.1,0.0,0.1,.082,,-0.9,-0.1,-1.0,0.0,lewisma01
216,Alton Lister,C,38,BOS,53,516,7.8,.480,.000,.403,13.7,24.6,18.7,3.6,0.8,2.0,24.9,10.0,,0.0,0.3,0.3,.028,,-5.1,-1.7,-6.8,-0.6,listeal01
217,Randy Livingston,PG,21,HOU,64,981,8.3,.487,.096,.284,4.0,7.0,5.6,23.8,2.1,0.9,28.4,16.7,,-0.8,1.1,0.3,.012,,-4.0,0.3,-3.7,-0.4,livinra01
218,Horacio Llamas,C,23,PHO,20,101,10.5,.539,.000,.286,4.7,16.1,10.4,6.2,5.1,3.7,25.9,19.0,,-0.2,0.2,0.0,.019,,-7.8,3.7,-4.1,-0.1,llamaho01
219,Brad Lohaus,PF,32,TOR,6,45,2.4,.333,.467,.000,2.5,16.1,9.1,3.5,1.2,0.0,6.3,15.9,,-0.1,0.0,-0.1,-0.053,,-6.3,-1.7,-8.0,-0.1,lohaubr01
220,Grant Long,PF,30,DET,65,1166,12.2,.523,.171,.305,9.6,14.0,11.8,5.5,2.1,0.4,13.3,15.3,,1.1,1.5,2.6,.107,,-1.0,0.3,-0.6,0.4,longgr01
221,John Long,SG,40,TOR,32,370,8.9,.499,.291,.239,1.8,11.1,6.3,9.4,1.3,0.4,15.7,18.5,,-0.1,0.2,0.1,.015,,-3.0,-1.5,-4.5,-0.2,longjo01
222,Luc Longley,C,28,CHI,59,1472,13.4,.499,.004,.247,9.4,15.9,12.7,14.1,0.8,3.4,17.1,19.7,,0.9,2.3,3.1,.103,,-2.5,0.8,-1.7,0.1,longllu01
223,George Lynch,SF,26,VAN,41,1059,15.4,.512,.107,.333,10.6,18.1,14.3,12.3,3.2,1.2,16.1,17.4,,0.5,1.0,1.5,.070,,-1.1,0.1,-1.0,0.3,lynchge01
224,Sam Mack,SF,26,HOU,52,904,10.2,.521,.542,.160,2.7,10.5,6.8,9.9,1.7,0.5,13.0,16.2,,0.4,1.0,1.3,.071,,-1.9,0.1,-1.8,0.1,macksa01
225,Don MacLean,SF,27,PHI,37,733,14.4,.493,.104,.266,5.9,15.1,10.4,9.4,0.8,1.0,10.3,26.2,,0.3,0.2,0.5,.031,,-1.3,-2.6,-4.0,-0.4,macledo01
226,Rick Mahorn,C,38,DET,22,218,8.8,.440,.019,.407,11.1,19.0,15.1,4.4,1.0,1.1,13.6,16.7,,0.0,0.3,0.3,.055,,-4.7,-0.7,-5.4,-0.2,mahorri01
227,Dan Majerle,SF,31,MIA,36,1264,13.2,.523,.579,.170,4.3,10.8,7.6,15.3,2.3,0.9,11.8,15.7,,1.4,2.1,3.5,.133,,1.0,2.3,3.3,1.7,majerda01
228,Karl Malone*,PF,33,UTA,82,2998,28.9,.600,.008,.439,8.5,24.2,16.8,24.5,2.0,1.3,11.1,32.7,,11.6,5.1,16.7,.268,,7.1,1.2,8.3,7.8,malonka01
229,Matt Maloney,PG,25,HOU,82,2386,12.3,.585,.620,.151,1.0,6.5,3.9,19.5,1.8,0.0,15.7,14.8,,3.2,2.1,5.3,.107,,0.0,0.1,0.1,1.3,malonma01
230,Danny Manning,PF,30,PHO,77,2134,17.9,.574,.045,.316,7.5,18.0,12.8,13.7,2.0,2.6,15.1,22.5,,2.8,2.4,5.2,.117,,0.1,0.9,1.0,1.6,mannida01
231,Rich Manning,PF,26,TOT,26,201,8.9,.425,.049,.171,9.0,13.6,11.3,2.6,1.1,0.8,7.4,21.7,,-0.1,0.1,-0.1,-0.017,,-5.1,-3.8,-8.9,-0.4,manniri01
231,Rich Manning,PF,26,VAN,16,128,7.7,.427,.063,.167,7.2,13.8,10.4,2.7,1.3,0.6,8.8,20.5,,-0.1,0.0,-0.1,-0.033,,-5.1,-3.0,-8.1,-0.2,manniri01
231,Rich Manning,PF,26,LAC,10,73,10.9,.423,.029,.176,12.3,13.3,12.8,2.5,0.7,1.1,5.2,23.7,,0.0,0.0,0.0,.012,,-5.0,-5.2,-10.2,-0.2,manniri01
232,Stephon Marbury,PG,19,MIN,67,2324,16.1,.519,.331,.387,2.8,6.6,4.7,38.1,1.5,0.6,17.1,24.2,,2.5,1.2,3.7,.077,,2.2,-2.3,0.0,1.2,marbust01
233,Šarūnas Marčiulionis*,SG,32,DEN,17,255,8.1,.496,.297,.356,5.4,8.0,6.7,16.7,2.4,0.3,25.5,27.5,,-0.6,0.1,-0.5,-0.085,,-4.0,-0.8,-4.8,-0.2,marcisa01
234,Donny Marshall,SF,24,CLE,56,548,9.1,.476,.544,.338,5.2,11.6,8.3,7.5,2.5,0.5,14.8,19.7,,-0.2,0.8,0.6,.053,,-2.6,0.3,-2.3,0.0,marshdo02
235,Donyell Marshall,SF,23,GSW,61,1022,15.6,.478,.264,.233,10.7,21.4,16.0,9.1,1.3,3.5,10.6,22.6,,0.5,0.8,1.3,.059,,0.0,-1.1,-1.1,0.2,marshdo01
236,Cuonzo Martin,SG,25,MIL,3,13,-19.9,.000,.286,.000,9.5,0.0,4.7,10.2,0.0,0.0,12.5,28.5,,-0.2,0.0,-0.2,-0.621,,-17.8,-11.1,-28.9,-0.1,marticu01
237,Darrick Martin,PG,25,LAC,82,1820,16.9,.539,.326,.348,1.6,5.8,3.6,31.6,1.6,0.1,13.3,23.4,,3.9,0.7,4.6,.121,,2.2,-1.7,0.5,1.1,martida01
238,Jamal Mashburn,SF,24,TOT,69,2164,12.6,.487,.373,.307,3.8,12.2,8.0,16.3,2.0,0.4,11.9,20.6,,1.0,2.6,3.6,.081,,-1.0,0.2,-0.8,0.6,mashbja01
238,Jamal Mashburn,SF,24,DAL,37,975,11.9,.464,.348,.295,3.3,10.5,6.8,16.8,1.9,0.4,11.8,22.7,,-0.2,0.6,0.4,.021,,-1.4,-1.0,-2.3,-0.1,mashbja01
238,Jamal Mashburn,SF,24,MIA,32,1189,13.1,.511,.398,.319,4.2,13.5,8.9,15.8,2.0,0.5,12.0,18.8,,1.2,2.0,3.2,.130,,-0.8,1.2,0.4,0.7,mashbja01
239,Anthony Mason,PF,30,CHH,73,3143,18.9,.585,.004,.519,7.4,24.0,16.0,21.4,1.3,0.8,14.0,17.6,,8.0,3.3,11.4,.173,,2.6,0.8,3.5,4.3,masonan01
240,Tony Massenburg,PF,29,NJN,79,1954,11.9,.523,.002,.456,11.6,17.4,14.3,1.8,1.0,1.9,14.4,13.8,,1.6,1.2,2.8,.069,,-2.6,-1.6,-4.2,-1.1,masseto01
241,Vernon Maxwell,SG,31,SAS,72,2068,11.8,.471,.411,.199,1.5,7.9,4.6,13.4,2.3,0.7,10.9,24.9,,-0.4,0.3,0.0,-0.001,,-1.7,-1.5,-3.2,-0.6,maxweve01
242,Lee Mayberry,PG,26,VAN,80,1952,10.2,.525,.597,.124,1.7,6.3,4.0,26.5,1.7,0.3,18.7,11.4,,1.7,-0.1,1.6,.040,,-2.0,-1.5,-3.5,-0.7,maybele01
243,Walter McCarty,PF,22,NYK,35,192,6.4,.431,.206,.206,5.2,9.1,7.2,11.5,1.9,3.8,18.6,21.9,,-0.4,0.3,0.0,-0.007,,-6.4,1.9,-4.5,-0.1,mccarwa01
244,Amal McCaskill,C,23,ORL,17,109,6.1,.376,.063,.375,4.2,19.9,11.8,10.3,1.5,3.6,22.8,20.4,,-0.3,0.2,-0.2,-0.086,,-6.5,0.9,-5.6,-0.1,mccasam01
245,George McCloud,SF,29,TOT,64,1493,14.8,.529,.439,.175,2.8,11.2,6.9,13.2,2.2,0.4,8.9,21.0,,1.9,1.3,3.2,.102,,0.5,-0.2,0.3,0.9,mccloge01
245,George McCloud,SF,29,DAL,41,1207,15.9,.539,.425,.191,2.7,11.1,6.9,14.1,2.3,0.5,9.1,21.9,,1.8,1.0,2.7,.109,,1.0,-0.2,0.9,0.9,mccloge01
245,George McCloud,SF,29,LAL,23,286,9.9,.475,.510,.094,2.8,11.5,7.2,9.3,1.7,0.0,8.3,17.1,,0.1,0.3,0.4,.069,,-1.6,-0.5,-2.2,0.0,mccloge01
246,Xavier McDaniel,PF,33,NJN,62,1170,10.8,.439,.070,.251,10.8,19.1,14.7,8.7,1.6,1.1,15.1,16.9,,-0.2,0.9,0.7,.030,,-3.3,-1.1,-4.3,-0.7,mcdanxa01
247,Antonio McDyess,PF,22,DEN,74,2565,15.5,.509,.030,.334,7.0,16.8,11.9,7.8,1.3,3.4,13.0,26.6,,0.0,1.8,1.8,.034,,-1.9,-0.9,-2.8,-0.5,mcdyean01
248,Jim McIlvaine,C,24,SEA,82,1477,11.1,.486,.025,.388,10.8,16.1,13.5,2.3,1.4,9.5,16.1,11.9,,0.2,2.8,3.0,.098,,-4.0,2.2,-1.8,0.1,mcilvji01
249,Jeff McInnis,PG,22,DEN,13,117,14.8,.609,.531,.204,2.0,3.9,2.9,28.5,0.9,0.6,19.6,25.4,,0.2,0.0,0.1,.060,,2.9,-2.7,0.3,0.1,mcinnje01
250,Derrick McKey,SF,30,IND,50,1449,10.6,.462,.153,.325,6.7,13.0,9.9,15.2,1.7,1.7,16.1,16.5,,0.0,1.8,1.8,.061,,-1.7,1.1,-0.6,0.5,mckeyde01
251,Aaron McKie,SG,24,TOT,83,1625,12.1,.524,.282,.301,3.1,13.2,8.3,15.4,2.6,1.1,17.9,14.7,,1.0,2.4,3.5,.103,,-1.1,2.0,0.9,1.2,mckieaa01
251,Aaron McKie,SG,24,POR,41,775,9.1,.479,.353,.314,2.0,11.9,7.1,15.8,2.3,1.5,21.3,13.1,,-0.1,1.1,1.1,.066,,-2.0,2.3,0.3,0.4,mckieaa01
251,Aaron McKie,SG,24,DET,42,850,14.8,.558,.230,.292,4.0,14.5,9.4,15.1,2.9,0.7,15.1,16.2,,1.1,1.3,2.4,.137,,-0.2,1.7,1.5,0.7,mckieaa01
252,Nate McMillan,PG,32,SEA,37,798,14.1,.522,.564,.195,2.3,15.5,8.9,25.8,3.9,0.6,16.5,11.1,,1.1,1.5,2.6,.158,,-0.2,3.8,3.7,1.2,mcmilna01
253,Loren Meyer,PF,24,TOT,54,708,8.1,.489,.029,.262,8.7,15.2,11.9,4.4,0.8,1.6,18.6,21.4,,-0.8,0.5,-0.3,-0.020,,-6.3,-2.1,-8.4,-1.1,meyerlo01
253,Loren Meyer,PF,24,DAL,19,259,4.4,.468,.026,.154,6.2,15.9,11.0,4.7,1.2,0.9,24.5,19.6,,-0.6,0.2,-0.4,-0.071,,-8.7,-1.3,-10.0,-0.5,meyerlo01
253,Loren Meyer,PF,24,PHO,35,449,10.2,.498,.030,.313,10.2,14.7,12.5,4.3,0.6,2.0,15.6,22.4,,-0.2,0.3,0.1,.009,,-4.9,-2.6,-7.5,-0.6,meyerlo01
254,Anthony Miller,PF,25,ATL,1,14,-4.6,.000,.000,.000,17.4,41.7,29.8,0.0,0.0,0.0,0.0,16.9,,-0.1,0.0,-0.1,-0.195,,-11.1,-4.8,-15.9,0.0,millean01
255,Oliver Miller,C,26,TOT,61,1152,13.1,.539,.008,.332,10.4,20.7,15.4,12.5,2.2,4.3,24.8,14.3,,0.1,1.7,1.8,.073,,-3.4,1.9,-1.5,0.1,milleol01
255,Oliver Miller,C,26,DAL,42,836,11.6,.508,.006,.344,11.2,21.3,16.2,11.2,2.2,4.7,28.3,13.6,,-0.5,1.3,0.8,.047,,-4.5,2.0,-2.5,-0.1,milleol01
255,Oliver Miller,C,26,TOR,19,316,17.0,.597,.012,.310,8.3,19.1,13.5,15.8,2.2,3.3,17.3,16.3,,0.5,0.4,0.9,.144,,-0.6,1.6,1.0,0.2,milleol01
256,Reggie Miller*,SG,31,IND,81,2966,20.2,.603,.431,.382,2.2,9.2,5.8,17.4,1.4,0.7,10.3,25.2,,9.6,2.7,12.3,.200,,5.8,0.0,5.8,5.8,millere01
257,Chris Mills,SF,27,CLE,80,3167,14.1,.544,.246,.234,4.8,15.8,10.2,11.3,1.6,1.2,10.9,17.5,,4.1,4.7,8.9,.134,,0.3,0.8,1.1,2.5,millsch01
258,Terry Mills,PF,29,DET,79,1997,16.4,.585,.591,.100,4.3,18.8,11.7,8.9,1.0,1.1,10.4,20.3,,3.6,2.5,6.2,.148,,3.0,-0.3,2.7,2.4,millste01
259,Greg Minor,SF,25,BOS,23,547,13.2,.519,.041,.184,5.9,11.4,8.4,10.4,1.4,0.3,9.4,18.3,,0.6,0.1,0.6,.056,,-0.6,-1.4,-2.0,0.0,minorgr01
260,Sam Mitchell,SF,33,MIN,82,2044,11.8,.523,.041,.489,6.5,12.3,9.4,6.3,1.3,0.7,11.3,18.5,,1.8,1.5,3.3,.077,,-2.7,-1.0,-3.7,-0.9,mitchsa01
261,Eric Mobley,C,26,VAN,28,307,6.3,.472,.000,.476,11.2,10.7,11.0,7.3,0.9,2.5,27.6,15.9,,-0.4,0.0,-0.4,-0.063,,-6.5,-1.9,-8.4,-0.5,mobleer01
262,Eric Montross,C,25,TOT,78,1828,8.8,.450,.000,.178,10.5,21.5,15.8,5.2,0.6,3.1,17.0,11.0,,-0.3,1.6,1.4,.036,,-4.3,-0.4,-4.8,-1.3,montrer01
262,Eric Montross,C,25,DAL,47,984,6.6,.451,.000,.182,7.7,20.4,13.9,5.2,0.5,2.7,20.2,11.8,,-0.8,0.9,0.1,.005,,-5.7,-0.3,-6.0,-1.0,montrer01
262,Eric Montross,C,25,NJN,31,844,11.3,.450,.000,.173,13.9,22.7,18.1,5.1,0.7,3.5,13.0,10.1,,0.5,0.8,1.3,.072,,-2.8,-0.6,-3.4,-0.3,montrer01
263,Tracy Moore,SG,31,HOU,27,237,11.4,.502,.506,.365,5.7,7.0,6.4,13.5,1.1,0.0,12.4,21.6,,0.1,0.2,0.3,.066,,-1.5,-1.5,-2.9,-0.1,mooretr01
264,Chris Morris,SF,31,UTA,73,977,9.7,.486,.378,.181,5.0,15.1,10.3,6.6,1.6,2.1,12.2,17.5,,-0.1,1.3,1.2,.059,,-2.6,-0.1,-2.6,-0.2,morrich01
265,Lawrence Moten,SG,24,VAN,67,1214,11.4,.461,.320,.224,4.1,7.4,5.7,18.6,2.1,1.5,14.3,21.6,,-0.7,0.3,-0.4,-0.017,,-1.6,-1.4,-3.0,-0.3,motenla01
266,Alonzo Mourning*,C,26,MIA,66,2320,21.6,.578,.010,.638,9.8,23.4,16.8,8.8,1.3,6.3,16.6,27.5,,2.8,5.6,8.4,.174,,0.5,2.5,2.9,2.9,mournal01
267,Chris Mullin*,SF,33,GSW,79,2733,17.6,.645,.255,.269,3.3,10.5,6.9,19.9,2.5,0.9,17.8,17.6,,6.0,1.1,7.1,.124,,2.4,0.4,2.8,3.3,mullich01
268,Eric Murdock,PG,28,DEN,12,114,18.1,.588,.303,.364,1.0,9.9,5.5,34.8,4.1,1.2,22.3,19.3,,0.2,0.1,0.3,.122,,1.8,3.7,5.5,0.2,murdoer01
269,Gheorghe Mureșan,C,25,WSB,73,1849,16.7,.618,.000,.368,9.1,21.2,15.2,2.5,1.2,3.9,15.7,18.1,,2.5,2.9,5.3,.139,,-1.1,0.4,-0.7,0.6,muresgh01
270,Lamond Murray,SF,23,LAC,74,1295,14.4,.520,.209,.485,7.4,13.8,10.5,7.2,2.2,1.8,14.0,21.2,,0.9,1.2,2.1,.078,,-0.4,-0.4,-0.8,0.4,murrala01
271,Tracy Murray,SF,25,WSB,82,1814,14.6,.546,.442,.237,5.5,10.7,8.2,6.6,2.0,0.8,10.3,20.7,,2.4,1.9,4.4,.116,,0.7,-0.3,0.4,1.1,murratr01
272,Dikembe Mutombo*,C,30,ATL,80,2973,19.0,.584,.000,.602,11.0,25.9,18.6,6.4,0.9,7.0,16.9,17.4,,4.7,6.6,11.3,.183,,0.3,2.4,2.6,3.5,mutomdi01
273,Martin Müürsepp,PF,22,TOT,42,348,14.9,.482,.183,.534,11.5,10.8,11.2,10.4,1.9,2.5,10.0,23.8,,0.3,0.3,0.6,.081,,-1.5,-0.2,-1.7,0.0,muursma01
273,Martin Müürsepp,PF,22,MIA,10,27,11.9,.422,.286,1.000,9.0,12.9,11.0,21.1,0.0,2.9,13.0,40.3,,-0.1,0.0,0.0,-0.063,,-6.1,-4.1,-10.2,-0.1,muursma01
273,Martin Müürsepp,PF,22,DAL,32,321,15.1,.491,.171,.479,11.7,10.7,11.2,9.5,2.0,2.5,9.6,22.4,,0.3,0.3,0.6,.093,,-1.1,0.2,-0.9,0.1,muursma01
274,Steve Nash*,PG,22,PHO,65,684,10.8,.539,.314,.291,2.8,8.0,5.4,29.5,1.5,0.0,24.2,17.1,,0.4,0.3,0.7,.047,,-2.0,-1.1,-3.1,-0.2,nashst01
275,Ruben Nembhard,SG-PG,24,TOT,10,113,13.3,.483,.162,.270,3.5,5.2,4.4,24.2,4.2,0.0,16.2,20.1,,0.0,0.2,0.2,.085,,-1.6,2.6,1.0,0.1,nembhru01
275,Ruben Nembhard,SG,24,UTA,8,94,13.8,.479,.138,.345,4.2,6.3,5.3,19.3,3.4,0.0,8.2,18.0,,0.1,0.1,0.2,.121,,-1.0,2.3,1.3,0.1,nembhru01
275,Ruben Nembhard,PG,24,POR,2,19,10.9,.500,.250,.000,0.0,0.0,0.0,48.3,8.3,0.0,38.5,30.8,,-0.1,0.0,0.0,-0.093,,-4.6,3.8,-0.8,0.0,nembhru01
276,Ivano Newbill,PF,26,ATL,72,850,6.7,.439,.000,.571,10.9,17.6,14.3,4.3,1.8,1.4,26.9,8.7,,-0.4,1.4,1.1,.060,,-4.5,1.1,-3.4,-0.3,newbiiv01
277,Johnny Newman,SF,33,MIL,82,2060,10.8,.545,.179,.452,3.9,7.1,5.5,8.9,1.9,0.6,14.9,17.3,,1.6,1.2,2.8,.065,,-2.4,-0.2,-2.6,-0.3,newmajo01
278,Gaylon Nickerson,SG,27,TOT,4,42,12.9,.497,.167,.583,2.8,11.6,7.1,3.8,1.2,1.9,6.2,17.7,,0.1,0.0,0.1,.076,,-0.6,-0.5,-1.2,0.0,nickega01
278,Gaylon Nickerson,SG,27,SAS,3,36,14.3,.538,.111,.778,3.2,10.4,6.7,4.4,0.0,2.2,0.0,15.6,,0.1,0.0,0.1,.127,,1.2,-1.2,0.0,0.0,nickega01
278,Gaylon Nickerson,SG,27,WSB,1,6,4.5,.333,.333,.000,0.0,19.2,9.8,0.0,8.7,0.0,25.0,30.0,,0.0,0.0,0.0,-0.229,,-11.5,3.6,-8.0,0.0,nickega01
279,Ken Norman,SF,32,ATL,17,220,3.1,.322,.404,.128,4.4,16.4,10.6,9.3,1.8,1.1,15.3,25.2,,-0.9,0.3,-0.6,-0.129,,-7.8,-1.4,-9.2,-0.4,normake01
