Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,Player-additional
214,Lari Ketner,PF,22,CHI,6,41,3.6,.460,.000,.200,0.0,20.4,10.0,4.4,1.3,1.8,21.6,15.5,,-0.1,0.0,0.0,-0.026,,-8.0,-0.5,-8.4,-0.1,ketnela01
214,Lari Ketner,PF,22,CLE,16,91,8.7,.455,.000,.455,14.6,18.6,16.6,0.0,1.7,1.6,21.0,16.0,,-0.1,0.1,0.0,.018,,-4.5,-1.9,-6.4,-0.1,ketnela01
215,Jason Kidd*,PG,26,PHO,67,2616,18.4,.498,.194,.287,4.2,16.1,10.3,40.1,2.6,0.8,19.0,20.0,,3.7,4.8,8.5,.156,,2.3,2.0,4.3,4.2,kiddja01
216,Gerard King,SF,27,WAS,62,1060,13.4,.534,.000,.238,9.0,18.2,13.6,7.4,1.7,1.0,11.8,14.5,,1.4,0.9,2.3,.103,,-0.8,-0.1,-0.9,0.3,kingge02
217,Kerry Kittles,SG,25,NJN,62,1896,16.1,.535,.344,.182,2.6,10.9,6.6,12.7,2.2,0.7,6.9,19.0,,3.5,1.2,4.7,.119,,1.7,0.0,1.6,1.7,kittlke01
218,Joe Kleine,C,38,POR,7,31,6.8,.446,.000,.273,0.0,21.6,11.4,10.2,1.7,0.0,14.0,21.3,,0.0,0.1,0.0,.040,,-6.5,1.0,-5.4,0.0,kleinjo01
219,Brevin Knight,PG,24,CLE,65,1754,15.3,.471,.018,.330,2.4,10.0,6.1,42.2,3.1,0.9,19.7,19.7,,0.8,2.0,2.8,.077,,-0.4,0.6,0.2,1.0,knighbr01
220,Travis Knight,C,25,LAL,63,410,9.5,.418,.000,.237,12.2,21.4,16.9,8.3,0.8,3.9,16.6,16.7,,-0.2,0.8,0.6,.074,,-6.0,0.7,-5.3,-0.3,knightr01
221,Toni Kukoč*,SF,31,TOT,56,1784,16.9,.491,.231,.364,4.7,12.8,8.7,27.9,2.3,1.2,14.7,24.9,,1.1,2.2,3.4,.091,,1.9,0.5,2.4,2.0,kukocto01
221,Toni Kukoč*,SF,31,CHI,24,868,17.5,.473,.201,.399,4.9,12.8,8.8,29.9,2.7,1.6,14.1,28.0,,0.2,1.0,1.2,.067,,1.8,0.2,2.0,0.9,kukocto01
221,Toni Kukoč*,SF,31,PHI,32,916,16.4,.512,.265,.324,4.5,12.9,8.6,26.0,1.9,0.7,15.5,22.0,,0.9,1.2,2.2,.113,,2.0,0.8,2.8,1.1,kukocto01
222,Christian Laettner,C,30,DET,82,2443,14.8,.539,.030,.365,8.3,17.9,13.1,12.4,1.7,1.3,16.7,20.1,,2.7,2.4,5.1,.100,,-0.8,0.0,-0.8,0.7,laettch01
223,Raef LaFrentz,C,23,DEN,81,2435,16.3,.512,.208,.268,7.5,21.2,14.3,6.5,0.9,5.0,8.9,19.3,,2.9,3.0,5.9,.116,,-0.2,0.4,0.2,1.4,lafrera01
224,Andrew Lang,C,33,NYK,19,244,10.3,.440,.000,.109,8.0,20.7,14.6,2.0,1.8,1.9,6.9,14.0,,0.0,0.4,0.4,.086,,-2.8,1.5,-1.3,0.0,langan01
225,Antonio Lang,SF,27,TOT,10,38,5.7,.366,.000,.833,0.0,15.2,7.4,8.0,5.5,1.9,19.6,11.9,,-0.1,0.1,0.0,.014,,-8.9,3.4,-5.5,0.0,langan02
225,Antonio Lang,SF,27,TOR,7,32,2.1,.222,.000,.800,0.0,18.1,8.7,4.1,6.5,2.2,22.8,12.1,,-0.1,0.1,0.0,-0.059,,-12.1,3.4,-8.7,-0.1,langan02
225,Antonio Lang,SF,27,PHI,3,6,25.2,1.042,.000,1.000,0.0,0.0,0.0,28.3,0.0,0.0,0.0,10.5,,0.0,0.0,0.1,.405,,8.0,3.4,11.3,0.0,langan02
226,Trajan Langdon,SG,23,CLE,10,145,10.9,.546,.475,.275,3.0,8.6,5.8,11.7,1.7,0.0,11.8,15.2,,0.2,0.1,0.3,.098,,-1.0,0.3,-0.7,0.0,langdtr01
227,Rusty LaRue,PG,26,CHI,4,129,7.4,.401,.326,.163,0.9,8.3,4.5,16.1,2.9,0.0,13.2,18.8,,-0.2,0.1,-0.1,-0.025,,-5.6,-0.3,-5.9,-0.1,larueru01
228,Tim Legler,SG,33,GSW,23,284,7.2,.448,.269,.231,1.4,7.5,4.3,12.8,0.7,0.2,6.5,13.6,,0.2,0.0,0.1,.023,,-3.7,-1.4,-5.2,-0.2,legleti01
229,Voshon Lenard,SG,26,MIA,53,1434,13.9,.518,.407,.189,3.1,8.9,6.2,16.1,1.5,0.8,11.7,22.3,,1.5,1.5,3.0,.100,,0.5,-0.4,0.1,0.8,lenarvo01
230,Quincy Lewis,SG,22,UTA,74,896,6.6,.441,.211,.174,6.4,8.9,7.7,7.1,1.4,1.3,12.5,18.9,,-0.5,0.9,0.3,.018,,-4.5,-0.9,-5.5,-0.8,lewisqu01
231,Rashard Lewis,SF,20,SEA,82,1575,16.5,.543,.212,.217,8.7,14.7,11.7,7.3,2.0,1.6,11.2,19.6,,2.4,1.7,4.1,.125,,0.7,0.0,0.6,1.0,lewisra02
232,Randy Livingston,PG,24,PHO,79,1081,11.4,.476,.147,.166,2.6,10.6,6.7,24.7,2.3,0.9,18.7,20.1,,-0.2,1.7,1.5,.065,,-2.8,1.0,-1.8,0.1,livinra01
233,Grant Long,PF,33,VAN,42,920,11.7,.512,.024,.425,11.1,19.4,15.2,7.2,2.6,0.8,19.8,12.2,,0.6,0.8,1.4,.073,,-1.9,0.3,-1.7,0.1,longgr01
234,Luc Longley,C,31,PHO,72,1417,8.8,.512,.000,.243,8.0,17.2,12.7,8.4,0.8,2.1,23.5,18.0,,-0.9,2.2,1.3,.044,,-5.0,0.4,-4.6,-0.9,longllu01
235,Felipe López,SG,25,VAN,65,781,11.9,.473,.069,.418,9.0,10.0,9.5,9.6,2.2,1.6,14.6,21.1,,0.0,0.4,0.4,.023,,-1.8,-0.9,-2.7,-0.1,lopezfe01
236,Tyronn Lue,PG,22,LAL,8,146,10.5,.564,.205,.205,1.5,7.2,4.4,17.6,1.1,0.0,17.5,15.5,,0.2,0.2,0.3,.103,,-2.3,0.3,-2.0,0.0,luety01
237,George Lynch,SF,29,PHI,75,2416,13.7,.498,.056,.284,9.7,17.0,13.3,8.9,2.6,1.2,14.2,15.3,,1.6,4.2,5.8,.116,,-0.6,1.6,1.0,1.8,lynchge01
238,Todd MacCulloch,C,24,PHI,56,528,16.1,.557,.000,.335,9.9,20.8,15.3,4.2,1.1,5.1,12.3,17.5,,0.7,1.0,1.7,.150,,-1.6,1.6,0.0,0.3,maccuto01
239,Sam Mack,SF,29,GSW,23,333,8.0,.436,.525,.164,2.1,10.8,6.2,11.1,2.7,0.2,12.7,18.9,,-0.2,0.2,0.0,.002,,-3.9,-0.5,-4.4,-0.2,macksa01
240,Don MacLean,PF,30,PHO,16,143,4.6,.407,.122,.122,4.8,13.0,9.0,8.5,0.7,0.5,13.4,18.4,,-0.2,0.2,0.0,-0.004,,-6.6,-1.1,-7.6,-0.2,macledo01
241,Corey Maggette,SF,20,ORL,77,1370,14.1,.553,.023,.557,9.8,14.3,12.0,7.0,0.9,1.3,19.1,22.1,,1.2,1.4,2.6,.091,,-1.5,-1.0,-2.5,-0.2,maggeco01
242,Dan Majerle,SG,34,MIA,69,2308,11.4,.559,.720,.164,1.4,14.6,8.3,13.2,2.1,0.5,12.1,10.4,,2.8,3.3,6.1,.126,,-0.2,2.1,1.9,2.3,majerda01
243,Karl Malone*,PF,36,UTA,82,2947,27.1,.582,.005,.501,7.1,24.7,16.1,20.9,1.4,1.9,11.4,31.9,,10.7,4.5,15.3,.249,,6.4,1.1,7.5,7.1,malonka01
244,Matt Maloney,PG,28,CHI,51,1175,9.4,.484,.547,.142,1.0,5.5,3.2,21.3,1.5,0.2,15.7,15.6,,0.2,0.5,0.7,.028,,-1.4,-1.5,-2.9,-0.2,malonma01
245,Danny Manning,PF,33,MIL,72,1217,10.1,.460,.012,.153,4.8,15.1,10.0,8.9,2.6,1.8,13.2,15.2,,-0.1,1.1,1.0,.039,,-3.3,0.7,-2.6,-0.2,mannida01
246,Stephon Marbury,PG,22,NJN,74,2881,20.7,.528,.177,.407,2.3,7.2,4.6,39.0,2.0,0.4,14.8,28.2,,6.1,1.2,7.4,.123,,3.8,-1.3,2.4,3.2,marbust01
247,Shawn Marion,SF,21,PHO,51,1260,17.1,.511,.047,.180,9.5,19.7,14.7,9.1,1.5,3.0,9.1,19.6,,1.7,2.4,4.1,.158,,0.3,0.9,1.3,1.0,mariosh01
248,Sean Marks,PF,24,TOR,5,12,9.7,.515,.167,.667,0.0,19.3,9.3,0.0,4.3,5.9,27.9,39.7,,0.0,0.0,0.0,-0.094,,-10.6,1.2,-9.4,0.0,marksse01
249,Donny Marshall,SF,27,CLE,6,39,0.2,.403,.273,.545,0.0,2.9,1.4,0.0,2.6,0.0,18.0,18.6,,-0.1,0.0,-0.1,-0.087,,-9.2,-0.6,-9.8,-0.1,marshdo02
250,Donyell Marshall,PF,26,GSW,64,2071,17.1,.478,.164,.304,9.0,24.2,16.2,13.5,1.7,2.3,11.4,21.9,,1.9,1.9,3.8,.088,,1.2,-0.5,0.7,1.4,marshdo01
251,Darrick Martin,PG,28,SAC,71,893,11.9,.500,.354,.340,0.8,4.3,2.6,20.1,1.5,0.1,13.4,21.7,,0.7,0.6,1.3,.067,,-1.9,-1.1,-3.0,-0.2,martida01
252,Jamal Mashburn,SF,27,MIA,76,2828,15.4,.526,.240,.206,2.8,12.4,7.8,18.6,1.5,0.4,12.5,23.8,,3.1,3.2,6.4,.109,,0.9,-0.4,0.5,1.8,mashbja01
253,Anthony Mason,SF,33,CHH,82,3133,14.4,.560,.002,.637,5.3,19.4,12.5,18.3,1.2,0.6,15.9,14.4,,4.9,3.9,8.9,.136,,0.1,0.7,0.8,2.2,masonan01
254,Tony Massenburg,PF,32,HOU,10,109,13.8,.534,.000,.444,7.4,20.1,13.9,4.5,0.9,3.0,17.3,21.0,,0.1,0.1,0.2,.073,,-2.1,-0.1,-2.3,0.0,masseto01
255,Vernon Maxwell,SG,34,SEA,47,989,12.6,.462,.455,.302,1.6,7.2,4.4,12.3,2.0,0.6,8.7,27.1,,0.1,0.7,0.8,.036,,-0.9,-1.3,-2.2,0.0,maxweve01
256,Walter McCarty,PF,25,BOS,61,879,7.2,.451,.478,.235,4.1,10.5,7.1,11.6,1.4,1.9,20.9,15.8,,-0.7,0.6,-0.2,-0.009,,-2.5,-1.0,-3.5,-0.3,mccarwa01
257,George McCloud,SF,32,DEN,78,2118,13.2,.548,.444,.284,3.7,11.0,7.3,18.0,1.1,0.8,15.7,17.5,,2.7,1.0,3.8,.086,,0.5,-0.7,-0.2,1.0,mccloge01
258,Jelani McCoy,C,22,SEA,58,746,13.2,.574,.000,.514,7.8,18.6,13.1,5.0,1.0,4.3,17.2,15.5,,0.6,0.9,1.5,.099,,-3.2,0.7,-2.5,-0.1,mccoyje01
259,Antonio McDyess,PF,25,DEN,81,2698,19.6,.539,.002,.426,9.4,18.4,13.8,10.9,1.3,3.5,13.8,26.9,,3.3,2.9,6.2,.110,,0.9,-0.1,0.7,1.9,mcdyean01
260,Tracy McGrady*,SF,20,TOR,79,2462,20.0,.509,.064,.385,8.3,14.7,11.4,18.8,1.9,4.3,11.8,24.3,,3.7,2.9,6.6,.129,,2.6,0.9,3.5,3.4,mcgratr01
261,Jim McIlvaine,C,27,NJN,66,1048,10.0,.439,.000,.364,10.9,13.6,12.2,5.0,1.3,7.7,17.5,9.2,,0.3,1.2,1.5,.068,,-4.5,2.4,-2.1,0.0,mcilvji01
262,Jeff McInnis,PG,25,LAC,25,597,11.8,.465,.113,.091,3.3,10.4,6.7,25.0,1.3,0.2,12.2,16.4,,0.4,0.0,0.3,.027,,-2.2,-2.4,-4.6,-0.4,mcinnje01
263,Derrick McKey,SF,33,IND,32,634,11.2,.524,.213,.519,5.3,18.1,11.9,7.8,2.4,1.4,12.5,10.9,,0.7,0.9,1.6,.123,,-1.4,2.3,0.8,0.5,mckeyde01
264,Aaron McKie,SG,27,PHI,82,1952,13.2,.497,.204,.246,2.6,11.4,7.0,19.5,2.9,0.7,14.7,17.3,,1.3,3.0,4.3,.105,,-1.1,2.2,1.2,1.5,mckieaa01
265,Roshown McLeod,SF,24,ATL,44,860,9.1,.438,.039,.211,5.2,12.4,8.8,10.0,1.0,0.4,14.0,21.7,,-0.7,0.2,-0.4,-0.025,,-3.5,-1.9,-5.3,-0.7,mcleoro01
266,Ron Mercer,SG,23,TOT,68,2377,12.7,.479,.044,.250,2.9,8.6,5.7,11.3,1.6,0.7,11.2,24.4,,0.2,1.6,1.8,.036,,-1.8,-1.3,-3.1,-0.6,mercero01
266,Ron Mercer,SG,23,DEN,37,1408,13.4,.500,.064,.247,2.2,9.6,5.9,12.8,1.2,0.7,11.4,23.7,,0.6,0.6,1.2,.040,,-0.8,-1.8,-2.6,-0.2,mercero01
266,Ron Mercer,SG,23,ORL,31,969,11.8,.452,.019,.254,3.9,7.1,5.5,9.2,2.1,0.6,11.0,25.3,,-0.3,1.0,0.6,.031,,-3.1,-0.6,-3.7,-0.4,mercero01
267,Andre Miller,PG,23,CLE,82,2093,17.9,.517,.065,.387,4.5,10.5,7.5,38.7,2.0,0.6,15.8,21.8,,3.5,1.8,5.3,.122,,1.9,0.0,1.9,2.1,millean02
268,Anthony Miller,PF,28,HOU,35,476,13.5,.544,.000,.526,11.8,26.5,19.3,5.2,1.2,1.4,13.7,12.8,,0.6,0.6,1.2,.120,,-1.9,-0.4,-2.4,0.0,millean01
269,Brad Miller,C,23,CHH,55,961,18.9,.558,.007,.666,13.5,20.6,17.1,7.8,1.2,2.5,11.2,19.9,,2.4,1.4,3.8,.192,,0.7,-0.5,0.2,0.5,millebr01
270,Oliver Miller,C,29,PHO,51,1088,15.5,.609,.000,.313,9.1,17.5,13.4,9.5,2.0,5.3,21.8,13.7,,1.1,2.3,3.4,.152,,-1.1,3.1,2.0,1.1,milleol01
271,Reggie Miller*,SG,34,IND,81,2987,17.3,.603,.388,.390,2.0,6.8,4.5,10.2,1.5,0.6,9.6,20.5,,8.0,2.0,10.1,.162,,3.0,-0.3,2.7,3.6,millere01
272,Chris Mills,SF,30,GSW,20,649,16.2,.489,.103,.288,7.0,13.3,10.0,12.7,1.4,0.4,7.1,23.0,,1.0,0.2,1.2,.090,,1.5,-1.0,0.5,0.4,millsch01
273,Terry Mills,PF,32,DET,82,1842,11.0,.545,.496,.070,3.1,21.3,12.3,7.1,1.0,0.9,8.4,13.1,,2.1,1.7,3.8,.099,,-0.4,0.1,-0.3,0.8,millste01
274,Jason Miskiri,PG,24,CHH,1,3,-12.4,.000,1.000,.000,0.0,0.0,0.0,44.9,0.0,0.0,0.0,14.9,,0.0,0.0,0.0,-0.205,,-17.6,-1.0,-18.6,0.0,miskija01
275,Sam Mitchell,SF,36,MIN,66,1227,12.0,.513,.061,.245,2.6,10.5,6.5,13.4,1.2,0.8,9.6,16.9,,1.4,0.9,2.3,.092,,-1.4,-0.3,-1.7,0.1,mitchsa01
276,Cuttino Mobley,SG,24,HOU,81,2496,16.0,.545,.287,.347,2.7,10.1,6.5,14.3,1.8,0.8,13.7,23.9,,3.6,1.6,5.2,.099,,0.7,-0.8,-0.1,1.2,moblecu01
277,Nazr Mohammed,C,22,PHI,28,190,7.0,.424,.000,.407,9.2,20.1,14.5,1.6,1.1,4.6,22.0,18.9,,-0.4,0.3,-0.1,-0.016,,-6.8,-0.1,-7.0,-0.2,mohamna01
278,Eric Montross,C,28,DET,51,332,0.2,.332,.000,.218,6.3,18.8,12.6,2.9,0.9,2.0,26.7,10.9,,-0.7,0.3,-0.4,-0.058,,-8.8,-0.5,-9.3,-0.6,montrer01
279,Mikki Moore,C,24,DET,29,488,19.6,.671,.000,.486,10.5,16.1,13.3,5.9,0.9,4.6,11.9,17.4,,1.7,0.5,2.2,.218,,0.3,0.5,0.7,0.3,mooremi01
280,Alonzo Mourning*,C,29,MIA,79,2748,25.8,.596,.003,.492,9.5,21.6,15.9,8.7,0.8,7.8,13.1,28.1,,7.3,5.6,12.9,.226,,3.1,2.2,5.3,5.0,mournal01
281,Chris Mullin*,SG,36,IND,47,582,15.4,.590,.588,.219,2.8,11.5,7.3,10.0,2.5,1.0,12.0,18.2,,1.0,0.7,1.7,.142,,1.8,1.6,3.4,0.8,mullich01
282,Eric Murdock,PG,31,LAC,40,693,12.5,.468,.205,.390,2.3,10.3,6.2,25.3,3.5,0.5,19.5,19.1,,-0.3,0.4,0.1,.008,,-2.4,0.6,-1.8,0.0,murdoer01
283,Gheorghe Mureșan,C,28,NJN,30,267,11.8,.492,.000,.422,9.6,19.0,14.1,5.6,0.0,3.1,13.0,20.5,,0.1,0.2,0.3,.052,,-4.4,-1.8,-6.2,-0.3,muresgh01
284,Lamond Murray,SF,26,CLE,74,2365,14.9,.517,.136,.263,5.9,14.2,10.0,10.1,2.2,1.1,13.9,24.3,,0.7,2.6,3.3,.067,,0.0,-0.3,-0.3,1.0,murrala01
285,Tracy Murray,SF,28,WAS,80,1831,14.1,.555,.393,.210,3.9,13.2,8.5,6.5,1.3,0.9,10.3,19.8,,2.9,0.9,3.8,.101,,1.6,-1.0,0.6,1.2,murratr01
286,Dikembe Mutombo*,C,33,ATL,82,2984,19.4,.621,.000,.735,11.2,31.3,21.2,5.4,0.5,5.9,18.7,13.8,,5.6,4.3,9.9,.160,,0.9,1.5,2.4,3.3,mutomdi01
287,Steve Nash*,PG,25,DAL,56,1532,13.5,.601,.410,.234,2.4,6.1,4.2,25.5,1.2,0.1,20.3,14.5,,2.8,0.2,3.0,.094,,0.6,-1.5,-0.9,0.4,nashst01
288,Tyrone Nesby,SG,24,LAC,73,2317,12.6,.487,.307,.209,3.8,9.6,6.6,9.1,1.7,0.9,9.3,21.1,,1.1,0.2,1.3,.027,,-1.0,-1.7,-2.7,-0.4,nesbyty01
289,Rasho Nesterović,C,23,MIN,82,1723,11.0,.492,.005,.238,9.0,16.6,12.8,7.8,0.6,3.6,12.9,14.4,,1.0,1.9,3.0,.082,,-2.9,0.3,-2.6,-0.2,nestera01
290,Johnny Newman,SF,36,NJN,82,1763,13.6,.566,.305,.368,2.4,7.5,4.9,6.2,1.6,0.4,11.0,20.5,,2.9,0.6,3.5,.095,,-0.6,-1.3,-1.9,0.1,newmajo01
291,Moochie Norris,PG,26,HOU,30,502,18.4,.542,.182,.459,3.7,11.4,7.6,30.2,2.3,0.1,13.6,19.3,,1.3,0.4,1.7,.158,,1.6,0.1,1.7,0.5,norrimo01
292,Dirk Nowitzki*,PF,21,DAL,82,2938,17.5,.564,.274,.311,3.8,15.6,9.7,10.9,1.1,1.6,10.0,21.2,,6.1,1.9,8.1,.132,,2.1,-0.5,1.6,2.6,nowitdi01
293,Jermaine O'Neal,C,21,POR,70,859,13.3,.515,.005,.441,14.0,17.2,15.7,3.3,0.7,4.7,15.1,16.8,,0.7,1.4,2.1,.117,,-2.5,0.1,-2.5,-0.1,onealje01
294,Shaquille O'Neal*,C,27,LAL,79,3163,30.6,.578,.001,.495,11.5,24.8,18.3,19.3,0.6,5.3,9.9,31.2,,11.7,7.0,18.6,.283,,7.3,2.0,9.3,9.0,onealsh01
295,Charles Oakley,PF,36,TOR,80,2431,10.1,.459,.073,.152,5.2,20.2,12.4,15.8,2.2,1.3,20.5,13.7,,-0.7,2.9,2.2,.044,,-3.3,1.1,-2.2,-0.1,oaklech01
296,Lamar Odom,SF,20,LAC,76,2767,16.8,.521,.160,.410,6.2,18.2,12.0,20.2,1.7,2.3,17.6,23.5,,1.7,1.5,3.2,.055,,0.8,-0.2,0.6,1.8,odomla01
297,Hakeem Olajuwon*,C,37,HOU,44,1049,16.7,.484,.005,.266,7.1,21.9,14.6,10.2,2.0,4.3,13.4,22.7,,0.0,1.6,1.6,.072,,-0.9,1.3,0.4,0.6,olajuha01
298,Kevin Ollie,PG,27,PHI,40,290,12.9,.551,.000,.755,1.5,10.5,5.9,23.4,1.8,0.0,13.3,11.4,,0.5,0.3,0.9,.146,,-1.4,2.0,0.6,0.2,ollieke01
299,Michael Olowokandi,C,24,LAC,80,2493,10.4,.467,.000,.250,8.4,21.4,14.7,2.6,0.7,3.8,17.4,18.1,,-2.2,1.4,-0.8,-0.016,,-4.6,-1.4,-6.0,-2.6,olowomi01
300,Greg Ostertag,C,26,UTA,81,1606,13.5,.525,.004,.700,13.3,23.0,18.3,1.7,0.7,8.2,18.4,12.3,,1.2,3.0,4.2,.124,,-1.9,1.7,-0.3,0.7,ostergr01
301,Bo Outlaw,PF,28,ORL,82,2326,15.3,.597,.009,.478,9.5,15.1,12.3,14.7,2.4,4.5,24.5,9.8,,2.8,4.0,6.8,.140,,0.9,3.6,4.5,3.8,outlabo01
302,Doug Overton,PG,30,BOS,48,432,10.5,.466,.182,.136,3.5,5.3,4.4,19.4,1.2,0.0,10.9,18.4,,0.3,0.1,0.4,.047,,-1.6,-1.9,-3.5,-0.2,overtdo01
303,Billy Owens,PF-SF,30,TOT,62,1305,10.0,.462,.095,.296,8.0,17.4,12.5,11.6,1.3,1.2,17.4,16.3,,-0.3,1.5,1.2,.045,,-2.9,0.3,-2.6,-0.2,owensbi01
303,Billy Owens,PF,30,PHI,46,919,9.8,.474,.105,.248,7.5,15.8,11.5,10.1,1.5,1.3,17.6,16.6,,-0.3,1.3,1.1,.055,,-3.0,0.8,-2.2,0.0,owensbi01
303,Billy Owens,SF,30,GSW,16,386,10.5,.435,.070,.420,9.2,21.2,14.8,14.9,0.9,0.9,16.8,15.5,,0.0,0.2,0.2,.020,,-2.7,-1.0,-3.7,-0.2,owensbi01
304,Robert Pack,PG,30,DAL,29,665,14.6,.490,.048,.339,1.1,5.6,3.4,38.0,2.4,0.3,22.3,22.6,,0.1,0.3,0.4,.026,,0.0,-1.8,-1.8,0.0,packro01
305,Scott Padgett,PF,23,UTA,47,432,7.6,.395,.314,.193,6.9,17.7,12.4,8.9,1.7,1.4,12.7,18.6,,-0.5,0.6,0.1,.013,,-4.0,-0.5,-4.5,-0.3,padgesc01
306,Milt Palacio,PG,21,VAN,53,394,8.8,.473,.020,.378,5.1,10.4,7.7,19.7,2.7,0.0,27.8,18.3,,-0.5,0.2,-0.3,-0.041,,-4.0,-0.4,-4.4,-0.2,palacmi01
307,Anthony Parker,SG,24,ORL,16,185,9.7,.461,.246,.193,3.0,12.9,8.0,8.0,2.1,1.5,15.1,16.6,,-0.1,0.2,0.2,.040,,-2.8,0.8,-2.0,0.0,parkean01
308,Cherokee Parks,C,27,VAN,56,808,11.9,.521,.007,.255,8.1,19.1,13.6,6.8,1.9,4.0,14.8,10.7,,0.6,0.8,1.4,.086,,-2.1,1.4,-0.6,0.3,parksch02
309,Andrae Patterson,PF,24,MIN,5,20,11.7,.750,.000,.000,5.8,5.9,5.8,7.6,2.6,0.0,20.0,11.3,,0.0,0.0,0.1,.124,,-2.5,0.6,-1.9,0.0,pattean01
310,Ruben Patterson,SF,24,SEA,81,2097,18.8,.587,.041,.486,11.3,11.4,11.3,9.7,2.3,1.3,15.2,19.9,,4.6,2.1,6.7,.153,,1.8,0.1,1.9,2.1,patteru01
311,Gary Payton*,PG,31,SEA,82,3425,23.6,.535,.312,.254,3.2,13.9,8.5,37.7,2.3,0.4,10.8,26.8,,10.5,3.5,13.9,.195,,5.8,0.7,6.4,7.3,paytoga01
312,Anthony Peeler,SG,30,MIN,82,2073,13.2,.520,.352,.150,3.2,9.9,6.5,14.3,1.6,0.3,9.9,18.7,,2.4,1.6,4.1,.094,,0.0,-0.5,-0.5,0.8,peelean01
313,Will Perdue,C,34,CHI,67,1012,6.6,.392,.000,.625,10.0,20.5,15.1,10.9,0.7,3.1,26.7,13.2,,-1.6,1.1,-0.5,-0.023,,-5.4,0.1,-5.3,-0.8,perduwi01
314,Sam Perkins,PF,38,IND,81,1620,12.1,.555,.494,.220,4.6,15.0,10.0,6.4,1.0,1.3,11.5,15.3,,1.9,1.6,3.5,.103,,0.6,0.1,0.6,1.1,perkisa01
315,Elliot Perry,PG,30,NJN,60,803,14.8,.493,.133,.211,1.7,6.9,4.2,29.3,2.5,0.1,15.7,21.2,,0.5,0.4,0.9,.055,,-0.6,-1.2,-1.8,0.0,perryel01
316,Chuck Person,SF,35,SEA,37,340,5.2,.403,.772,.065,1.9,15.3,8.5,9.6,0.8,0.4,8.7,18.0,,-0.3,0.2,-0.1,-0.007,,-4.3,-1.2,-5.5,-0.3,persoch01
317,Wesley Person,SG,28,CLE,79,2056,12.0,.528,.382,.118,2.4,12.3,7.3,11.6,1.0,0.7,8.0,15.8,,2.3,1.3,3.7,.086,,0.8,-0.5,0.3,1.2,persowe01
318,Bobby Phills,SG,30,CHH,28,825,14.6,.524,.272,.194,2.4,7.2,4.8,17.2,2.5,0.7,11.7,22.4,,0.5,0.9,1.5,.085,,-0.1,0.3,0.2,0.5,phillbo01
319,Eric Piatkowski,SF,29,LAC,75,1712,13.0,.530,.424,.175,4.7,10.0,7.2,8.0,1.3,0.5,8.5,17.5,,2.3,-0.1,2.3,.064,,0.1,-2.1,-1.9,0.0,piatker01
320,Paul Pierce*,SF,22,BOS,73,2583,19.8,.550,.255,.409,3.5,14.6,8.7,14.6,3.0,1.8,12.1,24.8,,5.2,3.0,8.2,.152,,3.0,0.9,3.9,3.9,piercpa01
321,Scottie Pippen*,SF,34,POR,82,2749,16.4,.533,.306,.259,5.1,16.2,11.0,23.7,2.3,1.1,17.8,19.6,,3.4,4.4,7.8,.137,,1.9,1.7,3.6,3.9,pippesc01
322,Scot Pollard,C,24,SAC,76,1336,15.8,.584,.000,.562,13.0,18.5,15.8,4.5,2.0,2.9,12.4,12.6,,2.9,2.2,5.1,.183,,-0.9,1.0,0.1,0.7,pollasc01
323,Olden Polynice,C,35,UTA,82,1819,10.4,.497,.005,.226,11.4,18.8,15.2,3.2,0.9,3.5,13.8,12.9,,0.7,2.5,3.2,.084,,-2.8,0.0,-2.8,-0.4,polynol01
324,Terry Porter,PG,36,SAS,68,1613,16.6,.596,.447,.367,1.8,11.3,6.7,22.3,1.6,0.4,15.7,18.3,,3.4,2.3,5.6,.168,,2.5,0.8,3.4,2.2,portete01
325,James Posey,SF,23,DEN,81,2052,13.0,.550,.410,.280,4.5,12.4,8.4,10.8,2.4,1.1,13.6,14.8,,2.5,1.9,4.3,.101,,-0.5,1.2,0.7,1.4,poseyja01
326,Vitaly Potapenko,C,24,BOS,79,1797,13.8,.527,.002,.260,11.0,21.2,15.8,7.1,1.2,1.2,17.5,20.0,,1.0,1.5,2.5,.066,,-1.8,-1.7,-3.5,-0.7,potapvi01
327,Brent Price,PG,31,VAN,41,424,9.5,.518,.571,.328,2.2,8.2,5.2,25.8,2.1,0.2,25.7,19.7,,-0.1,0.1,0.1,.009,,-2.4,-1.6,-4.0,-0.2,pricebr01
328,Laron Profit,SG,22,WAS,33,225,4.4,.386,.288,.169,1.0,12.4,6.7,16.7,1.6,1.3,23.1,16.2,,-0.5,0.1,-0.3,-0.073,,-5.6,-0.2,-5.8,-0.2,profila01
329,Aleksandar Radojević,C,23,TOR,3,24,2.4,.363,.000,.857,9.0,29.0,18.7,6.2,4.3,2.9,34.2,27.0,,-0.2,0.1,-0.1,-0.202,,-12.2,0.1,-12.1,-0.1,radojal01
330,Theo Ratliff,PF,26,PHI,57,1795,16.7,.568,.000,.481,8.5,18.4,13.4,3.3,0.9,7.0,15.4,17.2,,2.2,3.3,5.6,.149,,-0.8,2.0,1.2,1.4,ratlith01
