Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,Player-additional
213,Jumaine Jones,PF,22,CLE,81,2142,13.2,.501,.263,.106,6.9,19.8,13.4,8.9,1.9,1.6,10.5,16.1,,1.5,1.8,3.3,.074,,-0.4,-0.2,-0.6,0.7,jonesju01
214,Popeye Jones,PF,31,WAS,79,1920,14.4,.490,.022,.256,14.0,21.1,17.5,10.5,1.4,0.7,13.5,15.7,,2.4,1.9,4.3,.107,,-0.4,-0.8,-1.3,0.4,jonespo01
215,Michael Jordan*,SF,38,WAS,60,2093,20.7,.468,.040,.252,2.7,16.2,9.4,30.8,2.2,0.9,9.9,36.0,,1.2,2.1,3.3,.075,,3.2,-0.1,3.1,2.7,jordami01
216,Shawn Kemp,PF,32,POR,75,1232,12.1,.489,.010,.322,8.5,19.1,13.7,6.9,1.9,2.0,14.8,20.2,,0.3,1.6,1.9,.074,,-3.8,0.2,-3.7,-0.5,kempsh01
217,Steve Kerr,PG,36,POR,65,775,12.3,.573,.304,.184,0.9,8.3,4.6,13.0,0.9,0.1,9.3,15.2,,1.5,0.4,1.8,.114,,-0.6,-0.7,-1.3,0.1,kerrst01
218,Jason Kidd*,PG,28,NJN,82,3056,19.1,.484,.320,.217,4.7,17.2,10.9,42.5,3.0,0.5,18.7,22.5,,3.1,5.8,8.9,.140,,3.0,1.5,4.5,5.0,kiddja01
219,Andrei Kirilenko,SF,20,UTA,82,2151,18.8,.553,.158,.586,8.3,14.2,11.2,7.4,2.9,5.9,11.9,19.0,,4.0,3.3,7.3,.164,,1.8,1.9,3.7,3.1,kirilan01
220,Kerry Kittles,SG,27,NJN,82,2601,16.1,.542,.257,.183,2.9,9.0,5.9,13.9,2.6,0.9,9.7,19.4,,3.8,3.9,7.7,.141,,1.2,1.4,2.6,3.0,kittlke01
221,Brevin Knight,PG,26,MEM,53,1151,14.9,.482,.024,.344,1.1,9.5,5.3,43.9,3.6,0.4,22.4,19.6,,0.2,1.2,1.4,.058,,-2.0,0.9,-1.0,0.3,knighbr01
222,Travis Knight,C,27,NYK,49,429,5.3,.401,.000,.186,13.0,15.1,14.1,3.0,1.4,1.7,18.1,16.2,,-0.5,0.4,-0.1,-0.015,,-7.6,-1.1,-8.7,-0.7,knightr01
223,Toni Kukoč*,SF,33,ATL,59,1494,14.4,.511,.339,.304,3.3,13.4,8.3,23.7,1.7,0.8,16.5,20.7,,0.9,1.0,2.0,.063,,0.5,-0.5,0.0,0.8,kukocto01
224,Christian Laettner,PF,32,WAS,57,1441,13.7,.511,.028,.210,5.9,18.5,12.1,16.7,2.3,1.3,17.7,15.4,,0.9,1.6,2.6,.086,,-0.6,1.1,0.5,0.9,laettch01
225,Raef LaFrentz,C,25,TOT,78,2455,17.9,.533,.291,.164,7.9,19.1,13.3,6.2,1.2,6.3,8.7,19.8,,3.6,2.7,6.4,.125,,1.0,0.8,1.8,2.3,lafrera01
225,Raef LaFrentz,C,25,DEN,51,1668,18.9,.538,.263,.159,7.6,18.8,12.9,6.5,1.0,6.8,7.8,20.5,,2.7,1.8,4.5,.129,,1.6,0.8,2.4,1.8,lafrera01
225,Raef LaFrentz,C,25,DAL,27,787,15.8,.519,.364,.176,8.5,19.6,14.1,5.6,1.6,5.5,10.8,18.1,,0.9,1.0,1.9,.115,,-0.4,0.9,0.6,0.5,lafrera01
226,Trajan Langdon,SG,25,CLE,44,477,13.5,.533,.420,.261,3.2,10.3,6.8,21.1,1.4,0.8,16.9,22.7,,0.4,0.1,0.6,.055,,0.2,-1.5,-1.3,0.1,langdtr01
227,Dan Langhi,SF,24,HOU,34,434,8.5,.412,.032,.088,5.7,12.0,8.8,5.4,1.0,0.8,6.5,14.8,,-0.1,0.1,0.0,.001,,-3.0,-1.6,-4.6,-0.3,langhda01
228,Rusty LaRue,PG,28,UTA,33,542,10.0,.482,.270,.189,2.4,8.5,5.4,22.3,1.7,1.0,17.7,20.2,,0.0,0.3,0.3,.027,,-2.2,-1.2,-3.4,-0.2,larueru01
229,Voshon Lenard,SG,28,DEN,71,1665,14.5,.495,.312,.156,2.5,10.4,6.3,14.3,1.9,1.1,10.0,24.5,,0.9,0.8,1.7,.049,,0.9,-0.8,0.1,0.9,lenarvo01
230,Quincy Lewis,SG,24,UTA,36,490,7.0,.474,.126,.140,2.4,8.2,5.3,12.4,2.5,1.5,17.4,16.9,,-0.3,0.4,0.1,.012,,-5.2,0.9,-4.4,-0.3,lewisqu01
231,Rashard Lewis,SF,22,SEA,71,2585,18.5,.564,.325,.206,6.5,16.1,11.4,7.8,2.2,1.2,8.4,20.8,,5.9,2.7,8.6,.160,,3.1,-0.1,3.0,3.2,lewisra02
232,Randy Livingston,PG,26,SEA,13,176,12.0,.348,.148,.204,6.2,10.5,8.4,21.0,2.8,0.9,3.3,16.1,,0.1,0.2,0.2,.065,,-1.7,0.9,-0.8,0.1,livinra01
233,Art Long,PF,29,SEA,63,989,10.7,.506,.000,.348,13.0,16.9,15.0,6.2,1.2,2.1,18.3,16.2,,0.4,0.9,1.4,.066,,-3.9,-0.9,-4.8,-0.7,longar01
234,Grant Long,PF,35,MEM,66,1868,7.7,.475,.044,.319,1.9,11.9,6.9,11.5,1.8,0.4,19.0,13.2,,-1.0,1.2,0.2,.004,,-4.8,0.2,-4.6,-1.2,longgr01
235,Felipe López,SG,27,MIN,67,581,7.8,.469,.212,.353,5.8,10.0,8.0,9.6,1.6,0.1,16.7,16.8,,-0.1,0.4,0.3,.027,,-3.9,-0.7,-4.6,-0.4,lopezfe01
236,Tyronn Lue,PG,24,WAS,71,1458,13.7,.507,.271,.121,1.1,8.7,4.9,28.5,1.8,0.0,14.9,20.4,,1.3,0.8,2.0,.067,,0.1,-1.2,-1.1,0.4,luety01
237,George Lynch,SF,31,CHH,45,893,9.0,.399,.030,.202,9.0,14.8,11.9,9.3,2.4,1.1,16.0,13.1,,-0.5,1.2,0.7,.038,,-2.8,1.0,-1.8,0.0,lynchge01
238,Todd MacCulloch,C,26,NJN,62,1502,17.7,.562,.000,.353,11.7,16.6,14.1,8.6,0.8,4.3,10.9,18.0,,3.1,2.5,5.6,.179,,0.2,1.0,1.2,1.2,maccuto01
239,Sam Mack,SF,31,MIA,12,159,3.1,.384,.571,.143,1.5,8.8,5.1,4.1,1.7,0.5,11.8,17.7,,-0.3,0.2,-0.1,-0.035,,-6.4,0.2,-6.2,-0.2,macksa01
240,Mark Madsen,PF,26,LAL,59,650,12.7,.492,.014,.370,15.3,12.3,13.7,9.7,1.3,1.4,11.5,13.2,,1.2,0.8,1.9,.142,,-1.5,-0.3,-1.9,0.0,madsema01
241,Corey Maggette,SG,22,LAC,63,1615,14.3,.560,.262,.474,3.8,12.3,8.1,11.5,1.4,0.8,15.3,21.1,,2.3,1.0,3.3,.099,,-0.2,-0.6,-0.8,0.5,maggeco01
242,Jamaal Magloire,C,23,CHH,82,1549,18.8,.624,.002,.804,11.3,22.7,17.0,3.4,0.9,4.0,17.4,20.0,,3.4,2.4,5.7,.177,,-0.3,0.1,-0.1,0.7,magloja01
243,Dan Majerle,SG,36,PHO,65,1180,10.3,.490,.813,.135,2.6,14.4,8.4,10.9,2.1,0.9,10.3,12.9,,0.8,1.3,2.1,.087,,-1.0,1.5,0.5,0.8,majerda01
244,Karl Malone*,PF,38,UTA,80,3040,21.1,.532,.018,.457,5.6,21.7,13.6,21.8,2.7,1.5,13.5,28.8,,5.5,4.3,9.8,.155,,2.9,0.8,3.7,4.4,malonka01
245,Danny Manning,PF,35,DAL,41,552,11.7,.505,.047,.221,5.1,16.5,10.9,8.0,2.0,2.7,13.3,15.4,,0.3,0.6,0.8,.070,,-2.5,1.2,-1.2,0.1,mannida01
246,Stephon Marbury,PG,24,PHO,82,3187,18.1,.519,.176,.320,2.6,6.9,4.7,35.7,1.3,0.3,15.0,26.6,,5.4,1.7,7.1,.107,,2.9,-1.6,1.2,2.6,marbust01
247,Shawn Marion,SF,23,PHO,81,3109,19.8,.518,.087,.162,7.6,21.8,14.6,9.1,2.5,2.0,8.8,23.6,,4.7,5.1,9.8,.151,,2.0,1.1,3.1,4.0,mariosh01
248,Sean Marks,C,26,MIA,21,319,9.3,.466,.000,.386,7.0,20.4,13.7,4.3,0.9,2.4,15.6,18.2,,-0.2,0.5,0.3,.044,,-4.7,0.8,-3.9,-0.2,marksse01
249,Donny Marshall,SF,29,NJN,20,118,7.7,.406,.138,.621,7.6,12.4,10.0,6.1,1.3,0.0,5.1,14.8,,0.0,0.1,0.2,.076,,-4.0,-1.1,-5.0,-0.1,marshdo02
250,Donyell Marshall,SF,28,UTA,58,1750,19.2,.565,.064,.342,10.8,19.7,15.2,10.9,1.5,3.0,14.0,22.8,,3.0,2.1,5.0,.138,,1.9,-0.1,1.7,1.6,marshdo01
251,Darrick Martin,PG,30,DAL,3,22,-11.2,.046,.200,.200,0.0,5.0,2.5,16.9,4.7,0.0,8.4,24.4,,-0.2,0.0,-0.2,-0.427,,-16.7,-2.5,-19.2,-0.1,martida01
252,Kenyon Martin,PF,24,NJN,73,2504,14.5,.503,.070,.278,5.0,12.4,8.7,13.0,1.9,3.5,13.7,22.4,,0.6,4.2,4.9,.093,,-1.0,1.4,0.4,1.5,martike01
253,Jamal Mashburn,SF,29,CHH,40,1601,16.9,.505,.151,.324,2.2,15.0,8.6,19.7,1.5,0.3,11.5,27.4,,1.8,1.6,3.4,.101,,1.7,-0.6,1.1,1.3,mashbja01
254,Anthony Mason,PF,35,MIL,82,3143,12.9,.544,.002,.353,4.8,18.3,11.9,16.6,1.0,0.5,15.2,12.7,,4.4,2.0,6.4,.097,,-0.3,-0.2,-0.6,1.1,masonan01
255,Desmond Mason,SF,24,SEA,75,2420,13.4,.533,.077,.308,4.6,12.4,8.6,6.7,1.5,0.8,10.6,18.8,,3.0,1.6,4.7,.093,,-0.7,-0.9,-1.7,0.2,masonde01
256,Tony Massenburg,PF,34,MEM,73,1247,11.4,.503,.003,.335,9.0,20.0,14.5,3.5,1.3,1.7,14.0,17.0,,0.3,1.2,1.5,.059,,-3.9,-0.7,-4.6,-0.8,masseto01
257,Walter McCarty,PF,27,BOS,56,718,11.5,.563,.550,.106,4.8,15.0,9.8,9.4,1.3,0.8,10.5,13.3,,0.9,0.9,1.8,.122,,-1.0,0.4,-0.6,0.3,mccarwa01
258,Amal McCaskill,C,28,SAS,27,153,10.2,.430,.000,.531,12.4,14.5,13.5,4.3,2.1,4.6,18.8,22.6,,-0.3,0.3,0.0,.010,,-6.8,-0.1,-6.9,-0.2,mccasam01
259,George McCloud,SF,34,DEN,69,1830,9.8,.466,.385,.283,4.0,12.1,7.8,17.9,1.7,0.8,18.2,19.4,,-0.7,0.8,0.1,.003,,-2.5,-0.8,-3.3,-0.6,mccloge01
260,Jelani McCoy,C,24,LAL,21,104,9.5,.530,.000,.381,8.6,17.8,13.3,9.9,0.0,3.4,24.6,14.0,,0.0,0.1,0.1,.050,,-3.7,0.7,-3.0,0.0,mccoyje01
261,Antonio McDyess,PF,27,DEN,10,236,21.0,.631,.000,.440,8.3,18.8,13.3,13.8,2.3,2.5,18.3,20.8,,0.5,0.2,0.8,.155,,2.7,1.1,3.7,0.3,mcdyean01
262,Tracy McGrady*,SG,22,ORL,76,2912,25.1,.532,.178,.350,5.7,17.3,11.5,25.8,2.1,1.8,9.4,31.1,,8.1,3.4,11.5,.189,,6.4,0.4,6.8,6.4,mcgratr01
263,Jeff McInnis,PG,27,LAC,81,3030,13.8,.486,.209,.195,1.7,6.2,4.0,27.6,1.1,0.1,10.8,20.3,,4.4,0.8,5.1,.081,,0.1,-1.7,-1.6,0.3,mcinnje01
264,Derrick McKey,SF,35,PHI,41,784,8.8,.464,.098,.115,7.0,11.3,9.2,8.9,2.8,0.4,14.7,8.8,,0.3,1.2,1.6,.096,,-3.0,2.2,-0.8,0.2,mckeyde01
265,Aaron McKie,SG,29,PHI,48,1471,15.8,.540,.261,.249,2.0,12.7,7.4,21.7,2.1,0.7,14.6,19.8,,1.8,2.1,3.9,.128,,1.3,1.4,2.7,1.7,mckieaa01
266,Stanislav Medvedenko,C,22,LAL,71,729,15.6,.500,.013,.204,13.0,10.9,12.0,9.9,2.1,1.1,11.3,23.0,,0.9,0.9,1.8,.118,,-1.5,-0.7,-2.2,0.0,medvest01
267,Ron Mercer,SG,25,TOT,53,1716,10.2,.439,.079,.152,3.3,8.8,6.0,14.2,1.0,0.6,9.5,24.8,,-1.5,0.4,-1.1,-0.032,,-2.3,-2.3,-4.6,-1.1,mercero01
267,Ron Mercer,SG,25,CHI,40,1503,10.8,.440,.079,.151,3.3,8.9,6.0,15.1,1.1,0.5,9.4,25.8,,-1.4,0.3,-1.1,-0.035,,-2.0,-2.3,-4.3,-0.9,mercero01
267,Ron Mercer,SG,25,IND,13,213,6.0,.432,.075,.164,3.3,8.8,6.1,7.6,0.5,1.0,11.1,17.2,,-0.2,0.1,0.0,-0.010,,-4.3,-2.0,-6.4,-0.2,mercero01
268,Chris Mihm,C,22,CLE,74,1659,10.0,.470,.013,.340,9.5,18.2,13.9,2.4,0.6,3.9,13.8,19.4,,-0.5,1.1,0.7,.019,,-5.0,-1.8,-6.9,-2.0,mihmch01
269,Darius Miles,SF,20,LAC,82,2227,14.4,.516,.030,.397,5.6,17.3,11.5,13.5,1.7,3.2,17.5,18.5,,0.8,2.6,3.4,.074,,-0.7,1.3,0.6,1.5,milesda01
270,Andre Miller,PG,25,CLE,81,3023,21.8,.538,.083,.428,4.2,10.4,7.4,49.8,2.2,0.8,16.5,22.6,,8.7,1.5,10.3,.163,,4.3,-0.3,3.9,4.5,millean02
271,Brad Miller,C,25,TOT,76,2263,20.1,.572,.010,.523,12.7,18.9,15.8,12.0,1.8,1.3,11.3,20.6,,6.0,2.3,8.3,.176,,2.5,-0.2,2.3,2.5,millebr01
271,Brad Miller,C,25,CHI,48,1391,19.6,.540,.009,.560,14.4,19.4,16.8,13.0,2.0,1.5,11.6,21.1,,3.1,1.3,4.4,.152,,1.9,-0.4,1.5,1.2,millebr01
271,Brad Miller,C,25,IND,28,872,20.8,.627,.011,.463,10.1,18.2,14.2,10.5,1.4,1.0,10.8,19.7,,2.9,1.0,3.9,.214,,3.4,0.2,3.6,1.2,millebr01
272,Mike Miller,SF,21,ORL,63,2123,15.0,.542,.378,.226,2.6,11.9,7.2,15.2,1.1,0.8,10.9,20.9,,3.1,1.3,4.5,.101,,1.3,-1.0,0.3,1.2,millemi01
273,Reggie Miller*,SG,36,IND,79,2889,16.5,.617,.485,.356,0.9,7.5,4.3,14.7,1.6,0.2,10.2,18.5,,7.7,1.9,9.5,.159,,2.7,-0.2,2.5,3.3,millere01
274,Chris Mills,SF,32,GSW,66,1237,12.3,.516,.297,.251,4.3,12.4,8.2,9.5,1.3,0.7,10.6,18.0,,1.6,0.3,1.9,.074,,-0.3,-1.2,-1.5,0.1,millsch01
275,Sam Mitchell,SF,38,MIN,74,726,9.4,.491,.154,.216,2.9,10.1,6.5,9.3,0.9,0.4,9.5,17.1,,0.5,0.4,0.9,.058,,-2.9,-0.9,-3.8,-0.3,mitchsa01
276,Cuttino Mobley,SG,26,HOU,74,3116,16.7,.537,.278,.231,2.3,8.8,5.5,11.6,1.9,0.8,10.7,24.9,,4.6,1.1,5.7,.087,,1.1,-0.8,0.3,1.8,moblecu01
277,Nazr Mohammed,C,24,ATL,82,2168,14.0,.490,.001,.311,12.7,21.6,17.1,2.6,1.5,2.1,12.7,19.4,,0.9,2.4,3.3,.072,,-2.2,-1.6,-3.8,-1.0,mohamna01
278,Jérôme Moïso,C,23,CHH,15,76,5.9,.400,.000,.000,6.0,31.5,18.8,8.4,2.1,1.9,28.6,16.8,,-0.2,0.2,-0.1,-0.040,,-8.2,1.1,-7.1,-0.1,moisoje01
279,Eric Montross,C,30,TOR,49,655,5.8,.398,.008,.235,6.1,18.8,12.3,3.7,1.0,2.6,14.7,11.9,,-0.6,0.8,0.2,.015,,-5.9,0.3,-5.6,-0.6,montrer01
280,Mikki Moore,C,26,DET,30,217,14.9,.545,.033,.426,12.0,16.7,14.4,8.6,1.7,2.9,16.2,18.8,,0.3,0.3,0.6,.133,,-1.8,0.6,-1.3,0.0,mooremi01
281,Terence Morris,SF,23,HOU,68,1110,9.5,.423,.270,.097,7.8,14.0,10.9,9.5,1.0,1.7,13.0,14.5,,-0.2,0.4,0.2,.009,,-2.2,-1.1,-3.3,-0.4,morrite01
282,Hanno Möttölä,C,25,ATL,82,1371,8.4,.474,.034,.198,6.7,15.6,11.2,6.0,0.8,1.0,14.4,16.1,,-0.3,0.8,0.5,.019,,-4.1,-1.3,-5.4,-1.2,mottoha01
283,Alonzo Mourning*,C,31,MIA,75,2455,18.9,.558,.003,.498,8.7,21.3,15.0,6.8,0.6,5.8,14.7,24.1,,2.6,4.8,7.4,.145,,-0.1,1.4,1.3,2.0,mournal01
284,Troy Murphy,PF,21,GSW,82,1448,10.3,.488,.021,.369,7.1,17.0,11.9,7.6,1.3,1.0,14.6,16.7,,0.7,0.7,1.4,.046,,-3.3,-1.0,-4.3,-0.8,murphtr01
285,Lamond Murray,SF,28,CLE,71,2312,16.7,.534,.241,.267,4.2,14.7,9.5,12.2,1.6,1.3,11.3,24.7,,2.9,1.3,4.1,.086,,1.8,-1.3,0.5,1.5,murrala01
286,Tracy Murray,SF,30,TOR,40,473,13.6,.525,.502,.101,4.2,8.8,6.4,7.2,1.3,1.3,10.4,23.3,,0.4,0.4,0.8,.079,,1.5,-1.5,0.0,0.2,murratr01
287,Dikembe Mutombo*,C,35,PHI,80,2907,16.0,.574,.000,.568,10.0,23.5,16.8,4.8,0.5,5.0,16.3,15.1,,4.1,5.5,9.6,.158,,-0.5,1.2,0.7,2.0,mutomdi01
288,Mamadou N'Diaye,C,26,TOR,5,46,20.6,.694,.000,1.000,14.5,12.9,13.7,0.0,0.0,3.2,6.5,15.3,,0.2,0.0,0.3,.265,,2.1,0.1,2.1,0.0,ndiayma02
289,Lee Nailon,SF,26,CHH,79,1912,14.4,.513,.003,.196,6.2,11.2,8.7,9.1,1.7,0.6,10.4,22.1,,1.7,1.7,3.5,.087,,-0.9,-0.6,-1.5,0.3,nailole01
290,Eduardo Nájera,PF,25,DAL,62,1357,14.8,.548,.007,.493,12.4,15.6,14.0,4.0,2.1,1.6,9.9,13.5,,2.8,1.2,4.0,.142,,0.1,0.0,0.2,0.7,najered01
291,Steve Nash*,PG,27,DAL,82,2837,20.7,.602,.315,.269,2.0,7.9,5.0,36.1,1.0,0.1,15.8,23.0,,9.5,0.3,9.9,.167,,5.1,-2.1,3.1,3.6,nashst01
292,Tyrone Nesby,SF,26,WAS,70,1498,13.1,.480,.112,.221,8.1,16.7,12.3,9.8,2.2,1.1,9.6,15.7,,1.4,1.6,2.9,.094,,-1.1,0.3,-0.8,0.4,nesbyty01
293,Rasho Nesterović,C,25,MIN,82,2218,12.9,.499,.002,.108,10.6,17.2,13.9,5.2,1.1,3.7,12.0,16.0,,1.6,2.5,4.1,.089,,-1.7,0.1,-1.7,0.2,nestera01
294,Ira Newble,SF,27,ATL,42,1273,11.5,.560,.027,.335,7.1,12.8,10.0,5.6,1.6,1.2,14.0,12.5,,1.5,0.9,2.3,.089,,-1.7,0.3,-1.5,0.2,newblir01
295,Johnny Newman,SF,38,DAL,47,724,8.3,.571,.385,.392,1.4,6.0,3.8,2.7,2.1,0.4,10.8,12.1,,0.6,0.3,0.9,.061,,-3.0,0.4,-2.6,-0.1,newmajo01
296,Moochie Norris,PG,28,HOU,82,2249,13.1,.471,.212,.268,3.7,8.9,6.3,29.9,2.0,0.1,18.1,17.8,,1.2,0.7,1.8,.039,,-1.2,-1.2,-2.4,-0.2,norrimo01
297,Dirk Nowitzki*,C,23,DAL,76,2891,24.1,.599,.278,.410,4.7,24.0,14.5,10.8,1.5,1.9,8.9,25.5,,10.2,3.1,13.4,.222,,5.4,0.1,5.5,5.5,nowitdi01
298,Jermaine O'Neal,PF,23,IND,72,2707,18.1,.521,.012,.365,8.0,23.1,15.8,8.1,0.9,4.4,11.7,24.9,,2.3,4.1,6.4,.113,,-0.1,0.2,0.2,1.5,onealje01
299,Shaquille O'Neal*,C,29,LAL,67,2422,29.7,.590,.001,.583,10.8,21.6,16.3,16.4,0.9,4.1,10.0,31.8,,9.2,4.0,13.2,.262,,7.1,0.9,8.0,6.1,onealsh01
300,Charles Oakley,PF,38,CHI,57,1383,6.6,.392,.023,.106,5.9,23.5,14.5,12.9,1.9,0.6,24.0,12.1,,-1.8,1.3,-0.5,-0.016,,-5.6,0.5,-5.1,-1.1,oaklech01
301,Lamar Odom,SF,22,LAC,29,999,13.7,.473,.233,.258,3.6,16.2,10.0,28.6,1.2,2.5,19.5,22.5,,-0.3,0.9,0.7,.033,,0.1,1.2,1.3,0.8,odomla01
302,Hakeem Olajuwon*,C,39,TOR,61,1378,14.4,.478,.005,.201,7.9,23.1,15.3,8.0,2.9,4.9,17.7,18.3,,-0.8,2.9,2.1,.074,,-2.7,2.4,-0.4,0.6,olajuha01
303,Dean Oliver,PG,23,GSW,20,139,6.0,.420,.283,.196,0.0,6.3,3.1,23.8,1.1,0.0,18.0,18.5,,-0.1,0.0,-0.1,-0.049,,-5.7,-3.6,-9.3,-0.3,olivede01
304,Kevin Ollie,PG,29,TOT,81,1723,12.3,.510,.006,.643,1.7,10.8,6.2,26.4,1.9,0.1,19.0,14.9,,1.4,1.0,2.4,.066,,-1.7,-0.2,-1.9,0.0,ollieke01
304,Kevin Ollie,PG,29,CHI,52,1146,11.2,.490,.008,.514,1.8,11.5,6.5,26.9,1.7,0.1,20.5,15.7,,0.3,0.5,0.7,.031,,-2.4,-0.8,-3.3,-0.4,ollieke01
304,Kevin Ollie,PG,29,IND,29,577,14.3,.554,.000,.970,1.4,9.3,5.5,25.4,2.4,0.1,15.4,13.3,,1.1,0.5,1.6,.136,,-0.3,1.2,0.9,0.4,ollieke01
305,Michael Olowokandi,C,26,LAC,80,2568,12.4,.457,.000,.212,7.3,23.8,15.7,5.8,1.1,3.9,15.3,20.1,,-1.9,3.5,1.6,.029,,-3.1,0.3,-2.8,-0.5,olowomi01
306,Greg Ostertag,C,28,UTA,74,1107,12.7,.474,.000,.647,13.5,20.6,17.0,7.0,0.7,7.8,16.5,12.6,,0.5,1.6,2.1,.090,,-2.3,1.2,-1.1,0.3,ostergr01
307,Bo Outlaw,PF,30,TOT,83,1928,11.4,.547,.007,.341,8.5,12.9,10.6,9.5,1.9,3.5,21.8,10.2,,1.1,2.4,3.5,.086,,-1.9,2.3,0.4,1.2,outlabo01
307,Bo Outlaw,PF,30,ORL,10,160,11.0,.588,.000,.857,10.4,9.8,10.1,4.5,2.9,3.9,27.6,11.2,,0.1,0.2,0.3,.078,,-2.9,2.4,-0.5,0.1,outlabo01
307,Bo Outlaw,PF,30,PHO,73,1768,11.4,.543,.007,.302,8.3,13.2,10.7,9.9,1.8,3.4,21.3,10.1,,1.0,2.2,3.2,.087,,-1.8,2.3,0.5,1.1,outlabo01
308,Doug Overton,PG,32,LAC,18,130,4.8,.414,.614,.159,0.9,9.5,5.2,15.6,1.2,0.5,20.3,20.5,,-0.3,0.1,-0.2,-0.077,,-5.2,-2.1,-7.3,-0.2,overtdo01
309,Olumide Oyedeji,C,20,SEA,36,221,11.2,.562,.000,.439,14.7,27.3,21.1,2.6,1.0,0.7,22.3,13.2,,0.2,0.3,0.4,.098,,-3.3,-1.9,-5.2,-0.2,oyedeol01
310,Robert Pack,PG,32,MIN,16,252,9.1,.416,.059,.221,3.3,7.2,5.3,27.7,2.7,0.0,21.1,17.0,,-0.1,0.2,0.1,.016,,-4.2,-0.1,-4.4,-0.2,packro01
311,Scott Padgett,PF,25,UTA,75,1295,15.4,.568,.286,.258,10.3,16.3,13.2,11.0,1.8,0.8,13.6,17.7,,2.3,1.2,3.5,.130,,1.3,-0.7,0.6,0.8,padgesc01
312,Milt Palacio,PG-SG,23,TOT,69,790,9.7,.468,.192,.346,1.5,8.9,5.1,16.5,2.0,0.4,14.0,16.4,,0.0,0.8,0.8,.050,,-3.8,0.5,-3.2,-0.2,palacmi01
312,Milt Palacio,PG,23,BOS,41,518,10.5,.483,.252,.378,1.7,9.1,5.3,16.8,2.1,0.5,13.2,16.0,,0.2,0.6,0.8,.071,,-3.3,0.9,-2.4,-0.1,palacmi01
312,Milt Palacio,SG,23,PHO,28,272,8.2,.443,.089,.291,1.2,8.4,4.8,15.9,1.7,0.3,15.2,17.3,,-0.1,0.2,0.1,.011,,-4.7,-0.1,-4.8,-0.2,palacmi01
313,Tony Parker*,PG,19,SAS,77,2267,11.7,.497,.296,.250,1.7,8.0,5.0,23.9,2.1,0.2,17.5,17.7,,0.8,2.9,3.8,.080,,-1.7,0.6,-1.1,0.6,parketo01
314,Cherokee Parks,C,29,SAS,42,234,7.6,.364,.000,.096,12.2,16.2,14.3,7.1,1.6,2.4,13.9,20.0,,-0.4,0.4,0.0,-0.005,,-5.5,0.2,-5.4,-0.2,parksch02
315,Ruben Patterson,SF,26,POR,75,1765,18.8,.567,.058,.443,10.2,9.6,9.9,10.5,2.4,1.6,13.4,22.1,,3.7,1.9,5.6,.151,,2.0,0.2,2.1,1.8,patteru01
316,Gary Payton*,PG,33,SEA,82,3301,22.9,.526,.150,.212,2.9,11.1,7.1,39.4,2.1,0.6,10.8,27.2,,10.1,2.5,12.6,.183,,5.2,-0.2,5.1,5.9,paytoga01
317,Anthony Peeler,SG,32,MIN,82,2060,12.2,.519,.414,.085,2.1,9.4,5.8,13.0,1.6,0.4,9.7,17.3,,2.4,1.3,3.8,.087,,0.1,-0.2,-0.2,1.0,peelean01
318,Mike Penberthy,PG,27,LAL,3,12,31.3,.665,.000,2.000,0.0,18.2,9.2,23.4,8.7,0.0,0.0,14.1,,0.1,0.0,0.1,.420,,4.0,10.1,14.1,0.0,penbemi01
319,Elliot Perry,PG,32,MEM,2,48,5.3,.506,.000,.200,0.0,9.3,4.6,23.7,3.3,0.0,39.1,16.9,,-0.1,0.0,-0.1,-0.087,,-8.6,0.5,-8.1,-0.1,perryel01
320,Wesley Person,SG,30,CLE,78,2793,16.3,.589,.341,.131,2.1,10.2,6.2,10.8,1.5,1.0,6.9,17.6,,6.1,0.8,6.9,.119,,2.6,-0.8,1.8,2.7,persowe01
321,Morris Peterson,SF,24,TOR,63,1988,15.3,.524,.301,.220,5.1,7.9,6.4,13.5,2.0,0.4,9.3,21.3,,3.2,1.7,4.9,.119,,0.9,-0.2,0.7,1.4,petermo01
322,Eric Piatkowski,SG,31,LAC,71,1718,13.8,.601,.505,.240,2.9,9.2,6.1,10.4,1.3,0.5,10.9,15.4,,3.8,0.8,4.5,.127,,1.4,-0.4,1.0,1.3,piatker01
323,Paul Pierce*,SG,24,BOS,82,3302,22.3,.570,.325,.402,2.6,16.5,9.4,15.7,2.4,2.0,11.4,29.3,,7.3,5.6,12.9,.187,,4.7,1.3,5.9,6.6,piercpa01
324,Scottie Pippen*,SF,36,POR,62,1996,14.9,.497,.295,.244,4.5,14.5,9.5,28.7,2.7,1.3,20.5,19.1,,1.2,2.6,3.7,.090,,0.1,1.6,1.8,1.9,pippesc01
325,Scot Pollard,C,26,SAC,80,1881,15.0,.590,.000,.464,10.9,21.0,16.0,3.9,1.9,2.7,13.6,11.5,,3.4,3.5,6.8,.175,,-0.5,1.3,0.8,1.3,pollasc01
326,Mark Pope,PF,29,MIL,45,426,7.3,.434,.275,.231,5.7,13.7,9.9,5.9,1.4,1.9,13.0,12.7,,-0.1,0.3,0.1,.016,,-3.9,-0.4,-4.2,-0.2,popema01
